               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11823,             0.19353,                   0,           0.0013914,           0.0082645,          0.00017341,          1.7341e-05,             0.12416,             0.18517,                   0,              0.0005,              0.0005,              0.0955
                   1,             0.11361,             0.18383,                   0,           0.0021333,            0.049587,           0.0010639,          0.00012329,             0.11961,             0.17844,                   0,           0.0010782,           0.0010782,            0.090078
                   2,              0.1074,             0.19527,                   0,           0.0020423,            0.049587,           0.0010587,          0.00017625,             0.10943,             0.20125,                   0,           0.0016327,           0.0016327,            0.084633
                   3,             0.10053,             0.21155,                   0,            0.051249,           0.0082645,            0.003606,          0.00056921,            0.094852,             0.24044,                   0,           0.0021634,           0.0021634,            0.079163
                   4,            0.096046,             0.21834,                   0,             0.01242,             0.07438,           0.0060301,           0.0011482,            0.089949,             0.25078,                   0,           0.0026703,           0.0026703,             0.07367
                   5,            0.090332,             0.21796,                   0,            0.031821,             0.40496,            0.021994,           0.0044672,            0.087845,             0.26708,                   0,           0.0031535,           0.0031535,            0.068154
                   6,            0.085814,             0.21286,                   0,            0.055971,             0.40496,            0.048905,           0.0095209,            0.082634,              0.3223,                   0,           0.0036129,           0.0036129,            0.062613
                   7,            0.081844,             0.20472,                   0,              0.1105,             0.28099,            0.088675,            0.015916,            0.080959,             0.32288,                   0,           0.0040486,           0.0040486,            0.057049
                   8,            0.080176,             0.20924,                   0,            0.043219,             0.38017,            0.032852,            0.006245,            0.089416,             0.42023,                   0,           0.0044605,           0.0044605,             0.05146
                   9,            0.090327,              0.1772,                   0,            0.018631,              0.3719,             0.01328,           0.0030066,               0.103,             0.18863,                   0,           0.0048486,           0.0048486,            0.045849
                  10,            0.086413,             0.18302,                   0,             0.29097,             0.27273,             0.15669,            0.031123,            0.082686,             0.22495,                   0,            0.005213,            0.005213,            0.040213
                  11,            0.080692,             0.19398,                   0,             0.13063,              0.2562,            0.063593,           0.0099662,            0.098018,             0.46102,                   0,           0.0055536,           0.0055536,            0.034554
                  12,            0.091602,             0.18803,                   0,             0.01109,             0.27273,           0.0070283,          0.00085746,             0.11063,             0.18308,                   0,           0.0058705,           0.0058705,             0.02887
                  13,            0.097754,             0.18549,                   0,             0.14208,             0.19835,            0.072981,            0.009004,            0.094288,             0.23301,                   0,           0.0061636,           0.0061636,            0.023164
                  14,             0.09339,             0.19464,                   0,             0.13018,              0.1405,            0.076165,            0.012383,             0.09357,             0.23688,                   0,           0.0064329,           0.0064329,            0.017433
                  15,            0.087718,             0.20361,                   0,             0.19931,             0.46281,             0.18639,            0.033282,            0.082505,             0.24966,                   0,           0.0066785,           0.0066785,            0.011678
                  16,            0.086662,             0.20375,                   0,            0.043052,             0.55372,            0.035967,           0.0055414,            0.097448,             0.19862,                   0,            0.006832,            0.006832,            0.006832
                  17,            0.087116,             0.19675,                   0,            0.085688,             0.50413,            0.071481,             0.01445,             0.08262,             0.21536,                   0,            0.006832,            0.006832,            0.006832
                  18,            0.081656,             0.19013,                   0,             0.03255,             0.54545,            0.026612,           0.0049391,            0.093155,             0.26977,                   0,            0.006634,            0.006634,            0.006634
                  19,            0.081032,             0.17939,                   0,             0.26409,             0.24793,             0.16008,            0.022875,            0.088303,              0.4683,                   0,            0.006436,            0.006436,            0.006436
                  20,            0.079542,             0.16688,                   0,             0.30166,             0.41322,             0.22876,            0.053561,             0.09047,             0.50878,                   0,            0.006238,            0.006238,            0.006238
                  21,             0.08401,             0.17574,                   0,            0.059764,             0.46281,            0.050946,           0.0095216,            0.087319,              0.1956,                   0,             0.00604,             0.00604,             0.00604
                  22,            0.080475,             0.17631,                   0,             0.10429,             0.39669,            0.073732,            0.013554,             0.10061,             0.35259,                   0,            0.005842,            0.005842,            0.005842
                  23,            0.083492,             0.16559,                   0,             0.10547,             0.19008,            0.058599,           0.0088302,            0.078771,             0.19308,                   0,            0.005644,            0.005644,            0.005644
                  24,             0.07324,             0.18149,                   0,            0.096345,             0.35537,            0.075023,           0.0096835,            0.086339,             0.21554,                   0,            0.005446,            0.005446,            0.005446
                  25,            0.070889,             0.17693,                   0,             0.35108,             0.47934,             0.33343,            0.038758,            0.070595,             0.25105,                   0,            0.005248,            0.005248,            0.005248
                  26,             0.06874,             0.18006,                   0,             0.27002,             0.41322,             0.19979,            0.034257,            0.067983,             0.21785,                   0,             0.00505,             0.00505,             0.00505
                  27,            0.063856,             0.18326,                   0,             0.24772,             0.47934,             0.21685,            0.039705,            0.070059,             0.23306,                   0,            0.004852,            0.004852,            0.004852
                  28,            0.063373,             0.17978,                   0,             0.10259,             0.45455,            0.091862,            0.014293,            0.071844,              0.2145,                   0,            0.004654,            0.004654,            0.004654
                  29,            0.062181,             0.18373,                   0,             0.35989,             0.59504,             0.36263,             0.06779,            0.061211,             0.21615,                   0,            0.004456,            0.004456,            0.004456
                  30,            0.065038,             0.17804,                   0,             0.21106,             0.18182,             0.10509,            0.015919,            0.083674,             0.18674,                   0,            0.004258,            0.004258,            0.004258
                  31,             0.06045,             0.17746,                   0,             0.44642,              0.4876,             0.39658,            0.099446,            0.058184,             0.22063,                   0,             0.00406,             0.00406,             0.00406
                  32,            0.058687,               0.184,                   0,             0.54182,             0.37138,             0.33499,            0.065764,            0.074422,             0.19254,                   0,            0.003862,            0.003862,            0.003862
                  33,             0.05843,             0.18709,                   0,              0.5977,             0.52893,             0.46712,             0.11632,            0.055949,             0.22507,                   0,            0.003664,            0.003664,            0.003664
                  34,            0.061148,             0.17684,                   0,             0.52334,             0.45455,             0.35155,            0.071605,            0.057474,             0.21796,                   0,            0.003466,            0.003466,            0.003466
                  35,            0.057371,             0.18601,                   0,             0.64695,             0.56198,              0.4895,            0.095132,            0.057139,             0.21816,                   0,            0.003268,            0.003268,            0.003268
                  36,            0.055222,             0.18424,                   0,             0.61156,             0.53719,             0.47719,             0.12745,             0.05225,             0.22215,                   0,             0.00307,             0.00307,             0.00307
                  37,            0.057164,             0.18201,                   0,             0.50422,             0.44628,             0.37359,            0.088012,            0.055692,              0.2196,                   0,            0.002872,            0.002872,            0.002872
                  38,            0.054987,             0.18035,                   0,             0.60257,             0.52893,             0.47474,             0.13103,            0.051364,             0.22279,                   0,            0.002674,            0.002674,            0.002674
