               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              0.1181,             0.19381,                   0,           0.0015953,           0.0082645,          0.00017453,          1.7453e-05,             0.12473,             0.18225,                   0,              0.0005,              0.0005,              0.0955
                   1,             0.11372,             0.18352,                   0,           0.0017721,            0.041322,          0.00087619,          0.00010454,             0.11992,             0.17596,                   0,           0.0010782,           0.0010782,            0.090078
                   2,             0.10688,             0.19692,                   0,           0.0024729,            0.033058,           0.0012432,          0.00026963,             0.10652,             0.20688,                   0,           0.0016327,           0.0016327,            0.084633
                   3,             0.10035,             0.21195,                   0,            0.020432,            0.049587,           0.0073444,           0.0014054,            0.094814,             0.23223,                   0,           0.0021634,           0.0021634,            0.079163
                   4,            0.095424,             0.21628,                   0,            0.028956,             0.30579,            0.017808,           0.0028505,            0.089625,             0.24239,                   0,           0.0026703,           0.0026703,             0.07367
                   5,            0.089666,              0.2076,                   0,            0.070698,             0.21488,            0.047779,           0.0077819,            0.085446,             0.28412,                   0,           0.0031535,           0.0031535,            0.068154
                   6,            0.084988,             0.19522,                   0,             0.26224,             0.29752,             0.21482,            0.040528,            0.082796,             0.28797,                   0,           0.0036129,           0.0036129,            0.062613
                   7,             0.08202,             0.17971,                   0,              0.2406,             0.23967,             0.15553,            0.032189,            0.081312,              0.2536,                   0,           0.0040486,           0.0040486,            0.057049
                   8,            0.080532,             0.17891,                   0,             0.10676,             0.34711,            0.092519,            0.018731,             0.10189,             0.23969,                   0,           0.0044605,           0.0044605,             0.05146
                   9,             0.10052,             0.14465,                   0,             0.05644,             0.36364,            0.042447,           0.0086508,            0.099265,             0.17669,                   0,           0.0048486,           0.0048486,            0.045849
                  10,             0.09419,             0.16239,                   0,             0.43992,             0.57851,             0.41234,             0.11157,            0.087851,             0.18772,                   0,            0.005213,            0.005213,            0.040213
                  11,            0.090996,             0.16215,                   0,            0.011305,             0.16529,           0.0066963,          0.00091738,             0.12762,             0.57595,                   0,           0.0055536,           0.0055536,            0.034554
                  12,             0.11978,             0.18379,                   0,            0.012802,             0.20661,           0.0068537,          0.00096687,              0.1272,             0.50491,                   0,           0.0058705,           0.0058705,             0.02887
                  13,             0.12101,             0.17758,                   0,            0.012024,             0.19008,           0.0068655,            0.001185,             0.12638,             0.43372,                   0,           0.0061636,           0.0061636,            0.023164
                  14,              0.1214,              0.1875,                   0,            0.013339,             0.13223,           0.0071224,           0.0011048,             0.12569,             0.38187,                   0,           0.0064329,           0.0064329,            0.017433
                  15,             0.11268,             0.20361,                   0,            0.010782,           0.0082645,          0.00093896,          9.3896e-05,             0.10802,             0.27305,                   0,           0.0066785,           0.0066785,            0.011678
                  16,            0.092849,             0.26792,                   0,                   0,                   0,                   0,                   0,            0.098248,             0.35006,                   0,            0.006832,            0.006832,            0.006832
                  17,            0.084947,             0.27454,                   0,          0.00078389,            0.016529,          0.00034096,          5.0935e-05,            0.097179,             0.28489,                   0,            0.006832,            0.006832,            0.006832
                  18,            0.078484,             0.25766,                   0,             0.41212,             0.44628,             0.35941,            0.088645,            0.074698,             0.32541,                   0,            0.006634,            0.006634,            0.006634
                  19,            0.077572,             0.22938,                   0,           0.0067063,             0.16529,           0.0038912,           0.0013104,            0.092147,             0.28428,                   0,            0.006436,            0.006436,            0.006436
                  20,            0.080083,             0.18414,                   0,            0.082608,             0.35537,            0.062348,            0.010732,            0.087645,             0.26926,                   0,            0.006238,            0.006238,            0.006238
                  21,            0.087028,             0.16703,                   0,            0.025731,             0.57025,            0.019831,           0.0035748,            0.096002,             0.32659,                   0,             0.00604,             0.00604,             0.00604
                  22,             0.08516,             0.15838,                   0,            0.071505,             0.52066,            0.061191,            0.010315,            0.089479,             0.68605,                   0,            0.005842,            0.005842,            0.005842
                  23,            0.084401,             0.16372,                   0,             0.63017,             0.53514,             0.54756,             0.13514,            0.083956,             0.75146,                   0,            0.005644,            0.005644,            0.005644
                  24,            0.075689,             0.17475,                   0,             0.56034,             0.53719,              0.5325,             0.10075,            0.088283,             0.88976,                   0,            0.005446,            0.005446,            0.005446
                  25,              0.0721,             0.16366,                   0,             0.47547,             0.52066,             0.46447,             0.10289,            0.075662,             0.62021,                   0,            0.005248,            0.005248,            0.005248
                  26,            0.073221,             0.15572,                   0,             0.22559,             0.47934,             0.20024,            0.037068,            0.076847,             0.45565,                   0,             0.00505,             0.00505,             0.00505
                  27,              0.0713,             0.15075,                   0,             0.37572,             0.57851,              0.4086,             0.15072,            0.078268,              0.3225,                   0,            0.004852,            0.004852,            0.004852
                  28,            0.072622,             0.15073,                   0,             0.34553,             0.44506,             0.31891,             0.08734,            0.078604,             0.54824,                   0,            0.004654,            0.004654,            0.004654
                  29,            0.067657,             0.15711,                   0,              0.4915,             0.54545,             0.47826,             0.11719,            0.059753,             0.25914,                   0,            0.004456,            0.004456,            0.004456
                  30,            0.060606,             0.16062,                   0,             0.17013,             0.64463,             0.15344,            0.032273,            0.067648,             0.26998,                   0,            0.004258,            0.004258,            0.004258
                  31,             0.05949,             0.14816,                   0,             0.40975,             0.56198,             0.38189,            0.093299,            0.077456,             0.31696,                   0,             0.00406,             0.00406,             0.00406
                  32,            0.059976,             0.14573,                   0,              0.5542,             0.61157,             0.54617,             0.13837,            0.059287,             0.30275,                   0,            0.003862,            0.003862,            0.003862
                  33,            0.060429,             0.15023,                   0,               0.286,             0.62568,             0.30371,            0.092808,            0.077648,             0.22194,                   0,            0.003664,            0.003664,            0.003664
                  34,            0.055533,             0.14556,                   0,             0.59847,              0.6775,             0.64631,             0.14736,            0.056117,             0.25846,                   0,            0.003466,            0.003466,            0.003466
                  35,            0.054494,             0.14965,                   0,             0.37231,             0.64463,             0.35701,            0.076828,            0.058642,             0.20697,                   0,            0.003268,            0.003268,            0.003268
                  36,             0.05712,             0.14353,                   0,              0.7535,             0.75789,              0.7388,             0.16519,            0.057807,             0.20659,                   0,             0.00307,             0.00307,             0.00307
                  37,            0.061038,             0.14385,                   0,             0.49801,             0.68872,             0.52505,             0.12454,            0.056067,             0.18005,                   0,            0.002872,            0.002872,            0.002872
                  38,            0.050335,              0.1463,                   0,              0.7229,             0.77686,               0.754,             0.27384,             0.04618,             0.18574,                   0,            0.002674,            0.002674,            0.002674
                  39,            0.048024,             0.14522,                   0,             0.76119,              0.6849,             0.68257,             0.18744,            0.051041,             0.18308,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.048656,             0.14205,                   0,             0.77128,             0.70248,             0.72158,             0.21779,            0.048849,             0.17856,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.048762,             0.14624,                   0,             0.62898,             0.66116,             0.53504,             0.10767,            0.058223,             0.17577,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.048777,             0.13738,                   0,             0.65865,             0.71901,             0.62384,             0.12341,            0.055099,             0.17314,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.049309,             0.14418,                   0,             0.82581,             0.78364,             0.80538,             0.23151,            0.048465,             0.17133,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.047437,              0.1436,                   0,              0.7519,             0.72727,             0.69862,             0.16689,            0.053529,             0.16762,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.044643,             0.14907,                   0,             0.78255,             0.74355,             0.73769,              0.1773,            0.053066,             0.16697,                   0,            0.001288,            0.001288,            0.001288
