               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11939,             0.19294,                   0,           0.0014286,            0.024793,            0.000814,          0.00015506,              0.1208,             0.17719,                   0,              0.0955,              0.0005,              0.0005
                   1,             0.11361,             0.18958,                   0,               0.004,            0.099174,            0.002578,          0.00043453,             0.11536,             0.17465,                   0,            0.090089,           0.0010891,           0.0010891
                   2,             0.10675,             0.20287,                   0,           0.0043333,             0.10744,           0.0029046,          0.00047182,             0.10603,             0.19733,                   0,            0.084666,           0.0016663,           0.0016663
                   3,             0.10023,             0.21226,                   0,               0.009,             0.22314,           0.0064932,           0.0011212,             0.09653,             0.22385,                   0,            0.079232,           0.0022317,           0.0022317
                   4,            0.096378,             0.21583,                   0,            0.014762,              0.2562,            0.013926,           0.0032289,            0.087899,             0.24817,                   0,            0.073785,           0.0027852,           0.0027852
                   5,             0.09294,             0.21294,                   0,             0.03887,             0.41322,            0.039312,           0.0077652,            0.085374,             0.25122,                   0,            0.068327,           0.0033267,           0.0033267
                   6,            0.086904,             0.21492,                   0,             0.07403,             0.39669,            0.055408,            0.013162,            0.083728,             0.31097,                   0,            0.062856,           0.0038565,           0.0038565
                   7,            0.086588,             0.20638,                   0,            0.098228,             0.32409,             0.08282,            0.018536,            0.079775,              0.4259,                   0,            0.057374,           0.0043743,           0.0043743
                   8,            0.085743,             0.20555,                   0,            0.078586,             0.27273,            0.069327,            0.016381,            0.085065,              0.3576,                   0,             0.05188,           0.0048802,           0.0048802
                   9,            0.086256,             0.18913,                   0,            0.035855,             0.07438,           0.0097107,           0.0022724,            0.090472,             0.27182,                   0,            0.046374,           0.0053743,           0.0053743
                  10,            0.083457,             0.19557,                   0,             0.10285,             0.28926,            0.081214,            0.020898,            0.081384,             0.25079,                   0,            0.040857,           0.0058565,           0.0058565
                  11,            0.075558,             0.20323,                   0,            0.038156,             0.32231,            0.028442,           0.0060248,            0.089384,             0.34064,                   0,            0.035327,           0.0063268,           0.0063268
                  12,            0.086504,             0.18887,                   0,            0.043806,             0.30579,            0.035603,            0.010105,            0.096483,             0.20081,                   0,            0.029785,           0.0067852,           0.0067852
                  13,            0.089632,             0.17028,                   0,             0.10049,             0.31405,            0.076271,            0.019486,            0.087369,             0.21542,                   0,            0.024232,           0.0072318,           0.0072318
                  14,            0.087603,             0.17564,                   0,            0.040574,             0.19835,            0.026527,           0.0063047,            0.086035,             0.21362,                   0,            0.018666,           0.0076665,           0.0076665
                  15,            0.082181,              0.1786,                   0,            0.093656,             0.40496,            0.074472,            0.022561,            0.087177,             0.20551,                   0,            0.013089,           0.0080892,           0.0080892
                  16,            0.083599,             0.17765,                   0,             0.15078,             0.33058,             0.12916,            0.029155,            0.075607,             0.21466,                   0,            0.008416,            0.008416,            0.008416
                  17,            0.080119,             0.17847,                   0,            0.041529,             0.35537,            0.030232,           0.0081108,            0.089389,             0.21405,                   0,            0.008416,            0.008416,            0.008416
                  18,            0.088058,             0.17265,                   0,            0.073426,             0.55372,            0.062768,            0.017927,            0.080659,             0.20197,                   0,            0.008317,            0.008317,            0.008317
                  19,            0.076829,              0.1848,                   0,             0.24072,             0.43802,             0.21365,            0.061495,            0.076766,             0.24738,                   0,            0.008218,            0.008218,            0.008218
                  20,             0.07914,             0.17998,                   0,            0.079326,             0.34711,            0.055381,            0.013888,              0.0927,             0.17953,                   0,            0.008119,            0.008119,            0.008119
                  21,            0.080679,             0.17422,                   0,             0.23021,             0.38843,             0.17122,            0.044279,            0.071895,             0.22098,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.074714,             0.18322,                   0,            0.033162,             0.41322,            0.025358,           0.0056917,            0.094762,             0.20325,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.075858,              0.1832,                   0,             0.39077,             0.42149,             0.30778,            0.075185,            0.062491,             0.22516,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.076706,             0.18198,                   0,            0.051492,             0.39669,            0.034712,           0.0085557,            0.099216,             0.19464,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.075811,             0.17875,                   0,             0.24528,             0.35993,             0.17589,            0.047861,            0.071425,             0.21671,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.065056,             0.19886,                   0,            0.086197,             0.36364,             0.05913,            0.016101,            0.078124,             0.24524,                   0,            0.007525,            0.007525,            0.007525
