               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11946,              0.1932,                   0,           0.0014815,            0.033058,          0.00078957,           0.0001738,             0.12131,             0.17511,                   0,              0.0955,              0.0005,              0.0005
                   1,             0.11329,             0.18943,                   0,           0.0026667,            0.066116,           0.0021917,          0.00036971,             0.11696,             0.16962,                   0,            0.090089,           0.0010891,           0.0010891
                   2,             0.10754,             0.19822,                   0,           0.0061111,            0.090909,           0.0035924,          0.00060123,             0.10884,              0.1889,                   0,            0.084666,           0.0016663,           0.0016663
                   3,             0.10031,              0.2115,                   0,           0.0066667,             0.16529,           0.0042184,          0.00061447,            0.099384,             0.21649,                   0,            0.079232,           0.0022317,           0.0022317
                   4,            0.096421,             0.21655,                   0,            0.010333,              0.2562,            0.007616,           0.0013679,            0.092594,             0.23706,                   0,            0.073785,           0.0027852,           0.0027852
                   5,            0.093939,             0.21675,                   0,            0.018333,             0.45455,            0.019183,            0.004297,            0.087867,             0.25067,                   0,            0.068327,           0.0033267,           0.0033267
                   6,            0.087025,             0.22218,                   0,            0.040887,             0.19835,            0.028331,           0.0067721,            0.084959,             0.27759,                   0,            0.062856,           0.0038565,           0.0038565
                   7,            0.085691,             0.22024,                   0,            0.034783,             0.29752,            0.027763,            0.006955,            0.083064,             0.32446,                   0,            0.057374,           0.0043743,           0.0043743
                   8,             0.08492,             0.21796,                   0,            0.062036,             0.18182,            0.041414,           0.0090053,            0.077724,             0.38647,                   0,             0.05188,           0.0048802,           0.0048802
                   9,            0.084097,             0.20493,                   0,            0.047201,             0.12397,            0.027429,           0.0078944,            0.087904,              0.3468,                   0,            0.046374,           0.0053743,           0.0053743
                  10,            0.083305,              0.2092,                   0,            0.027209,             0.21488,            0.013762,           0.0033825,            0.083936,             0.28925,                   0,            0.040857,           0.0058565,           0.0058565
                  11,            0.074671,             0.21926,                   0,            0.055673,             0.21488,            0.040988,            0.011285,            0.084969,             0.36469,                   0,            0.035327,           0.0063268,           0.0063268
                  12,            0.083031,               0.207,                   0,            0.023318,             0.17355,            0.014556,           0.0034684,            0.083678,             0.25049,                   0,            0.029785,           0.0067852,           0.0067852
                  13,            0.080542,             0.20373,                   0,            0.017333,             0.42975,            0.012736,           0.0031945,            0.091452,             0.27759,                   0,            0.024232,           0.0072318,           0.0072318
                  14,             0.08444,             0.18677,                   0,             0.12943,             0.28926,             0.08164,             0.02312,              0.0862,             0.22345,                   0,            0.018666,           0.0076665,           0.0076665
                  15,             0.08223,             0.19582,                   0,            0.054193,             0.32231,            0.040546,            0.011669,            0.088298,             0.24182,                   0,            0.013089,           0.0080892,           0.0080892
                  16,            0.085403,             0.19237,                   0,            0.035913,             0.27273,            0.029274,           0.0061684,            0.081535,              0.2312,                   0,            0.008416,            0.008416,            0.008416
                  17,            0.076107,             0.19875,                   0,            0.056881,             0.13223,            0.039925,             0.00735,            0.072709,             0.25192,                   0,            0.008416,            0.008416,            0.008416
                  18,            0.084991,             0.18642,                   0,           0.0013333,            0.033058,          0.00069077,          0.00017134,             0.11217,               0.198,                   0,            0.008317,            0.008317,            0.008317
                  19,            0.089324,             0.17158,                   0,            0.043167,             0.36364,            0.036925,            0.010001,            0.078118,             0.22589,                   0,            0.008218,            0.008218,            0.008218
                  20,            0.073124,             0.20831,                   0,             0.10493,             0.31392,            0.077472,            0.021004,            0.077944,             0.25726,                   0,            0.008119,            0.008119,            0.008119
                  21,            0.077148,             0.19639,                   0,            0.095422,              0.2314,            0.069104,            0.017805,            0.080776,             0.24338,                   0,             0.00802,             0.00802,             0.00802
                  22,             0.07375,             0.19631,                   0,             0.13554,             0.30579,             0.11213,            0.027607,            0.068939,             0.24408,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.073737,             0.19882,                   0,            0.024011,             0.38017,            0.017699,           0.0046389,            0.093465,             0.22827,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.071413,             0.20689,                   0,             0.22096,             0.38017,              0.1451,            0.038339,            0.063032,             0.26007,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.072463,             0.20587,                   0,            0.025754,             0.23967,             0.01614,           0.0035859,            0.092315,             0.21118,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.070763,             0.20477,                   0,             0.19725,             0.34711,             0.15704,            0.041079,            0.061989,             0.26379,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.069687,             0.20432,                   0,            0.054293,            0.033058,            0.019082,           0.0036628,            0.085993,             0.22028,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.069511,             0.19902,                   0,             0.18475,             0.23967,             0.11992,            0.034346,            0.063818,             0.25897,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.064331,             0.20837,                   0,            0.045577,             0.38017,            0.038285,           0.0093573,            0.076873,             0.25684,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.064688,             0.21142,                   0,             0.22783,             0.23967,             0.11397,            0.031534,             0.06594,             0.26077,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.062287,             0.20992,                   0,            0.021667,             0.53719,            0.017755,           0.0037715,            0.082061,             0.26556,                   0,             0.00703,             0.00703,             0.00703
                  32,             0.06147,             0.21375,                   0,             0.14173,             0.17355,            0.075406,            0.023919,            0.068809,             0.27808,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.063187,             0.21841,                   0,             0.11724,              0.1405,            0.070186,            0.015873,            0.074002,             0.25162,                   0,            0.006832,            0.006832,            0.006832
                  34,             0.05813,             0.21765,                   0,            0.091366,             0.32231,            0.066746,            0.020693,             0.06503,             0.31012,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.060004,             0.21412,                   0,             0.14942,             0.17355,            0.080287,            0.020706,            0.069641,             0.26828,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.060012,             0.20855,                   0,             0.15881,             0.27273,             0.11521,            0.034757,            0.060682,             0.28467,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.063362,             0.20369,                   0,            0.020333,             0.50413,            0.016426,           0.0032995,            0.084195,             0.27252,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.063849,              0.2062,                   0,             0.12109,             0.28099,            0.089012,            0.023352,             0.06896,             0.28052,                   0,            0.006337,            0.006337,            0.006337
                  39,             0.05867,             0.20491,                   0,            0.040661,             0.19835,            0.030732,           0.0067457,            0.076526,             0.29413,                   0,            0.006238,            0.006238,            0.006238
                  40,             0.05663,             0.21049,                   0,            0.042831,             0.36364,            0.034768,           0.0069976,            0.078018,             0.26773,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.059917,             0.21008,                   0,            0.077111,              0.1157,            0.039687,           0.0070712,            0.077491,             0.27319,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.058224,              0.2058,                   0,             0.17834,             0.31405,             0.13148,            0.041291,             0.06003,             0.27762,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.061429,             0.20328,                   0,            0.036881,             0.33884,            0.030531,           0.0059371,            0.080645,             0.25848,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.060174,              0.2028,                   0,             0.22632,             0.26446,             0.14592,            0.046179,            0.056911,             0.27454,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.057883,             0.20421,                   0,              0.1866,             0.19835,             0.10553,            0.030576,            0.064662,             0.27246,                   0,            0.005644,            0.005644,            0.005644
                  46,              0.0551,             0.20527,                   0,             0.12779,             0.26275,              0.0931,            0.027761,            0.066753,             0.28778,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.057613,             0.20454,                   0,             0.20602,             0.28926,             0.14782,            0.046646,            0.057697,             0.29889,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.059156,             0.20761,                   0,             0.12124,             0.21488,            0.076631,            0.019291,            0.068428,             0.29083,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.057529,             0.21004,                   0,             0.15082,             0.30579,              0.1105,             0.03355,            0.061863,             0.30585,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.055113,              0.2079,                   0,             0.12798,             0.35537,            0.099721,            0.027116,             0.06657,             0.28412,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.056767,             0.20903,                   0,             0.14167,             0.28919,             0.10083,            0.030708,            0.063417,             0.30499,                   0,             0.00505,             0.00505,             0.00505
                  52,             0.05557,             0.20802,                   0,             0.19505,             0.20661,             0.11748,             0.03678,            0.063758,             0.29529,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.056367,             0.20847,                   0,              0.1227,              0.2314,            0.089129,            0.024022,            0.068068,             0.31036,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.053936,             0.20787,                   0,             0.22465,              0.2314,             0.13427,            0.042354,            0.061291,             0.29614,                   0,            0.004753,            0.004753,            0.004753
