               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11823,             0.19353,                   0,           0.0013914,           0.0082645,          0.00017341,          1.7341e-05,             0.12416,             0.18519,                   0,              0.0005,              0.0005,              0.0955
                   1,             0.11361,             0.18384,                   0,           0.0021341,            0.049587,           0.0010648,          0.00012338,             0.11961,             0.17845,                   0,           0.0010782,           0.0010782,            0.090078
                   2,              0.1074,             0.19528,                   0,           0.0022255,            0.049587,           0.0010608,          0.00021115,             0.10945,             0.20121,                   0,           0.0016327,           0.0016327,            0.084633
                   3,             0.10051,             0.21163,                   0,            0.049879,           0.0082645,           0.0038022,          0.00068952,            0.094792,             0.24055,                   0,           0.0021634,           0.0021634,            0.079163
                   4,            0.096089,              0.2183,                   0,            0.014001,            0.057851,           0.0060292,            0.001156,            0.090054,             0.25049,                   0,           0.0026703,           0.0026703,             0.07367
                   5,             0.09042,             0.21778,                   0,            0.039195,             0.28099,            0.026227,           0.0050948,            0.087518,             0.26594,                   0,           0.0031535,           0.0031535,            0.068154
                   6,            0.085868,             0.21302,                   0,            0.063116,             0.21488,            0.037489,           0.0071828,            0.084279,             0.30001,                   0,           0.0036129,           0.0036129,            0.062613
                   7,            0.082122,             0.20396,                   0,             0.11315,             0.23967,            0.081793,            0.015835,            0.081955,             0.29825,                   0,           0.0040486,           0.0040486,            0.057049
                   8,            0.080387,             0.20901,                   0,            0.040752,             0.39669,            0.033566,           0.0055208,            0.086285,             0.40433,                   0,           0.0044605,           0.0044605,             0.05146
                   9,            0.087928,             0.18106,                   0,            0.034073,            0.049587,           0.0077852,           0.0014963,             0.10073,             0.20819,                   0,           0.0048486,           0.0048486,            0.045849
                  10,            0.083318,             0.18834,                   0,             0.28724,             0.26446,             0.15689,            0.031645,            0.080782,             0.23511,                   0,            0.005213,            0.005213,            0.040213
                  11,             0.07703,             0.19896,                   0,             0.11748,             0.24793,            0.072898,            0.011653,            0.097738,             0.54757,                   0,           0.0055536,           0.0055536,            0.034554
                  12,            0.093694,             0.18652,                   0,            0.074445,            0.099174,            0.032978,           0.0033497,               0.108,             0.19667,                   0,           0.0058705,           0.0058705,             0.02887
                  13,            0.093637,             0.20934,                   0,             0.14026,             0.12397,            0.046396,           0.0048176,            0.088991,             0.26381,                   0,           0.0061636,           0.0061636,            0.023164
                  14,            0.086517,             0.22694,                   0,             0.11018,              0.1157,             0.03682,           0.0038719,            0.084719,             0.26754,                   0,           0.0064329,           0.0064329,            0.017433
                  15,            0.080411,             0.22709,                   0,             0.24505,             0.22266,             0.15614,            0.018685,            0.077423,             0.26391,                   0,           0.0066785,           0.0066785,            0.011678
                  16,            0.077832,              0.2239,                   0,            0.030117,              0.3719,            0.021719,           0.0042303,            0.089501,             0.27138,                   0,            0.006832,            0.006832,            0.006832
                  17,            0.087216,             0.19829,                   0,            0.012566,              0.2314,           0.0073914,           0.0010775,             0.11588,             0.17385,                   0,            0.006832,            0.006832,            0.006832
                  18,            0.092638,             0.17078,                   0,             0.10373,             0.56198,            0.090637,             0.01717,            0.090041,             0.23761,                   0,            0.006634,            0.006634,            0.006634
                  19,            0.088517,             0.16788,                   0,          0.00068392,            0.016529,           0.0003391,          5.0718e-05,             0.10065,             0.39141,                   0,            0.006436,            0.006436,            0.006436
                  20,             0.08034,             0.17041,                   0,              0.3162,             0.36364,             0.25718,            0.054744,            0.073878,             0.41297,                   0,            0.006238,            0.006238,            0.006238
                  21,            0.079427,             0.18072,                   0,             0.02121,              0.5124,            0.016085,           0.0028085,            0.084638,              0.2705,                   0,             0.00604,             0.00604,             0.00604
                  22,            0.072038,             0.17967,                   0,             0.26028,             0.35537,             0.20473,            0.027965,            0.080857,             0.31366,                   0,            0.005842,            0.005842,            0.005842
                  23,            0.070411,             0.18109,                   0,             0.13732,              0.2562,             0.10861,            0.014539,            0.074393,             0.25417,                   0,            0.005644,            0.005644,            0.005644
                  24,            0.068344,             0.18415,                   0,             0.28058,             0.29752,             0.20651,            0.044355,            0.078018,             0.30419,                   0,            0.005446,            0.005446,            0.005446
                  25,            0.070054,             0.18307,                   0,             0.29382,             0.31405,             0.21465,            0.044254,            0.065981,             0.23466,                   0,            0.005248,            0.005248,            0.005248
                  26,            0.068045,             0.18151,                   0,             0.26957,             0.44628,               0.247,            0.054007,            0.059712,             0.22867,                   0,             0.00505,             0.00505,             0.00505
                  27,            0.063022,             0.18495,                   0,             0.10246,             0.50413,            0.083428,             0.01218,            0.080089,             0.20191,                   0,            0.004852,            0.004852,            0.004852
                  28,            0.065109,             0.18088,                   0,             0.31083,             0.49575,             0.30184,            0.058495,            0.066256,             0.24276,                   0,            0.004654,            0.004654,            0.004654
                  29,            0.063457,             0.18811,                   0,              0.3064,             0.42975,             0.22763,            0.047503,            0.068322,             0.21196,                   0,            0.004456,            0.004456,            0.004456
                  30,            0.059221,             0.18803,                   0,             0.33667,             0.54545,             0.30965,            0.073827,            0.054276,             0.23565,                   0,            0.004258,            0.004258,            0.004258
                  31,            0.063525,              0.1743,                   0,             0.17948,             0.33058,             0.13097,            0.020629,            0.070507,              0.2054,                   0,             0.00406,             0.00406,             0.00406
                  32,            0.063408,             0.17639,                   0,             0.59315,             0.57834,             0.50815,             0.11201,            0.054799,             0.21542,                   0,            0.003862,            0.003862,            0.003862
                  33,            0.057817,              0.1877,                   0,             0.46581,              0.4876,             0.40327,             0.10286,            0.055471,             0.21618,                   0,            0.003664,            0.003664,            0.003664
                  34,            0.056604,             0.18293,                   0,             0.40395,             0.43802,              0.3128,            0.066696,            0.057043,             0.21774,                   0,            0.003466,            0.003466,            0.003466
                  35,            0.055768,             0.18903,                   0,             0.56868,             0.51214,             0.45211,             0.11646,            0.052866,             0.22125,                   0,            0.003268,            0.003268,            0.003268
                  36,            0.055039,             0.18468,                   0,             0.57165,             0.47934,             0.43927,             0.11741,              0.0519,             0.22237,                   0,             0.00307,             0.00307,             0.00307
                  37,            0.057165,             0.18357,                   0,             0.40503,             0.47822,             0.35928,            0.086328,             0.05414,             0.21982,                   0,            0.002872,            0.002872,            0.002872
                  38,            0.054737,             0.18171,                   0,             0.55549,              0.4876,             0.44229,             0.12811,            0.049749,             0.22032,                   0,            0.002674,            0.002674,            0.002674
                  39,            0.052396,             0.18276,                   0,             0.52343,             0.54545,             0.44806,             0.12487,             0.04965,             0.22017,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.054302,             0.17965,                   0,             0.58165,             0.49587,             0.45087,             0.13305,            0.049702,             0.21797,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.053673,             0.18499,                   0,             0.55313,             0.46281,              0.4028,             0.10062,            0.053613,             0.21564,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.054918,             0.17716,                   0,             0.56697,             0.45455,             0.38995,            0.084194,            0.054724,             0.21481,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.055889,             0.18005,                   0,             0.57136,             0.52066,             0.43822,             0.10723,            0.051917,             0.21654,                   0,            0.001684,            0.001684,            0.001684
                  44,             0.05383,             0.18474,                   0,             0.57752,             0.52066,             0.44209,             0.10986,            0.052477,             0.21669,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.052687,             0.19149,                   0,             0.54512,             0.49587,             0.41862,             0.10316,            0.054113,             0.21628,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.051962,             0.18577,                   0,             0.57203,             0.52066,             0.42987,             0.11234,            0.052115,             0.21816,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.051033,             0.18279,                   0,             0.57583,             0.52893,             0.43944,             0.12406,             0.05081,             0.21919,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.050877,             0.18423,                   0,             0.57389,              0.5454,             0.44643,             0.12771,            0.050592,             0.21965,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.052026,             0.18547,                   0,              0.5675,             0.55305,             0.45346,             0.12962,            0.050885,             0.21936,                   0,            0.000496,            0.000496,            0.000496
