               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11821,             0.19356,                   0,           0.0013953,           0.0082645,          0.00017359,          5.2077e-05,             0.12388,             0.18698,                   0,              0.0005,              0.0005,              0.0955
                   1,             0.11339,              0.1854,                   0,               0.001,            0.024793,          0.00051263,          0.00010252,             0.11984,             0.17899,                   0,           0.0010782,           0.0010782,            0.090078
                   2,             0.10736,             0.19476,                   0,           0.0017645,           0.0082645,          0.00069673,          0.00013871,             0.11182,             0.19495,                   0,           0.0016327,           0.0016327,            0.084633
                   3,             0.10115,             0.20816,                   0,            0.019773,           0.0082645,           0.0023896,          0.00061243,            0.095267,             0.24525,                   0,           0.0021634,           0.0021634,            0.079163
                   4,            0.097114,             0.21843,                   0,            0.042127,            0.024793,           0.0083711,           0.0017808,             0.08697,             0.26978,                   0,           0.0026703,           0.0026703,             0.07367
                   5,            0.092323,             0.22312,                   0,            0.029467,             0.16529,            0.013714,             0.00283,            0.085438,             0.26815,                   0,           0.0031535,           0.0031535,            0.068154
                   6,            0.084212,             0.22867,                   0,            0.036864,            0.082645,            0.018895,           0.0039255,             0.08392,             0.28116,                   0,           0.0036129,           0.0036129,            0.062613
                   7,              0.0838,             0.21918,                   0,            0.030194,             0.16529,            0.020446,            0.004271,            0.085073,             0.30792,                   0,           0.0040486,           0.0040486,            0.057049
                   8,            0.082793,             0.22227,                   0,             0.12691,             0.10744,            0.050497,            0.010874,            0.077064,             0.31417,                   0,           0.0044605,           0.0044605,             0.05146
                   9,            0.076297,             0.22285,                   0,            0.044149,             0.27273,            0.028182,           0.0063239,            0.079971,             0.35776,                   0,           0.0048486,           0.0048486,            0.045849
                  10,            0.076307,             0.22019,                   0,            0.078849,             0.18182,              0.0424,            0.010015,            0.079126,             0.32854,                   0,            0.005213,            0.005213,            0.040213
                  11,            0.077212,             0.21627,                   0,            0.044098,             0.28099,            0.026053,           0.0052602,            0.099599,             0.28877,                   0,           0.0055536,           0.0055536,            0.034554
                  12,            0.091128,             0.18333,                   0,            0.055215,             0.42149,            0.040806,           0.0068623,            0.093127,             0.23576,                   0,           0.0058705,           0.0058705,             0.02887
                  13,            0.099125,             0.16399,                   0,            0.038406,             0.15702,            0.020095,           0.0043914,             0.10466,              0.2042,                   0,           0.0061636,           0.0061636,            0.023164
                  14,            0.099338,             0.16605,                   0,            0.023595,             0.36364,            0.016594,           0.0023285,            0.095231,             0.21416,                   0,           0.0064329,           0.0064329,            0.017433
                  15,            0.092615,              0.1796,                   0,            0.038151,             0.16529,             0.02671,           0.0042178,            0.093847,             0.23662,                   0,           0.0066785,           0.0066785,            0.011678
                  16,            0.090867,              0.1856,                   0,            0.088737,             0.17355,            0.030765,           0.0043539,            0.095103,             0.23847,                   0,            0.006832,            0.006832,            0.006832
                  17,            0.087141,              0.1859,                   0,            0.063979,              0.2314,            0.036324,           0.0071798,             0.08466,             0.24524,                   0,            0.006832,            0.006832,            0.006832
                  18,            0.085005,             0.18795,                   0,            0.083385,             0.12397,            0.039196,           0.0068554,            0.084454,             0.22899,                   0,            0.006634,            0.006634,            0.006634
                  19,            0.078701,             0.20124,                   0,             0.11873,             0.29752,            0.084187,            0.015782,            0.074281,             0.26765,                   0,            0.006436,            0.006436,            0.006436
                  20,            0.071522,             0.20798,                   0,            0.059364,             0.36364,             0.04966,           0.0070101,            0.072247,              0.2423,                   0,            0.006238,            0.006238,            0.006238
                  21,            0.074318,             0.20544,                   0,             0.07878,             0.28099,            0.044312,           0.0066249,            0.077178,             0.25038,                   0,             0.00604,             0.00604,             0.00604
                  22,            0.069848,             0.20915,                   0,             0.05353,             0.52066,            0.043771,           0.0081088,            0.073309,             0.25932,                   0,            0.005842,            0.005842,            0.005842
                  23,            0.071307,             0.19783,                   0,             0.19044,             0.28926,             0.11357,            0.027272,            0.066158,              0.2623,                   0,            0.005644,            0.005644,            0.005644
                  24,            0.073219,             0.19893,                   0,            0.065234,              0.2562,            0.043482,           0.0073509,            0.087534,             0.23631,                   0,            0.005446,            0.005446,            0.005446
                  25,            0.071274,             0.20209,                   0,             0.16486,             0.30508,             0.11172,            0.022437,            0.064033,             0.25852,                   0,            0.005248,            0.005248,            0.005248
                  26,            0.066779,             0.20916,                   0,             0.11675,             0.21488,            0.051722,           0.0079881,            0.076791,             0.24602,                   0,             0.00505,             0.00505,             0.00505
                  27,            0.064632,             0.20648,                   0,             0.19421,             0.23903,             0.11774,            0.026309,            0.064282,             0.26544,                   0,            0.004852,            0.004852,            0.004852
                  28,            0.067888,             0.20633,                   0,           0.0064968,              0.1405,           0.0036937,          0.00051241,            0.093138,             0.22666,                   0,            0.004654,            0.004654,            0.004654
                  29,            0.065159,             0.21213,                   0,             0.30287,             0.22262,             0.14164,            0.023578,            0.065889,             0.26672,                   0,            0.004456,            0.004456,            0.004456
                  30,            0.064285,             0.20592,                   0,            0.042978,             0.39669,             0.03387,           0.0058957,            0.078473,             0.25427,                   0,            0.004258,            0.004258,            0.004258
                  31,            0.060793,             0.20649,                   0,             0.21347,             0.16529,             0.10235,            0.022972,            0.068212,             0.26643,                   0,             0.00406,             0.00406,             0.00406
                  32,            0.062974,             0.21114,                   0,            0.025632,             0.45455,            0.019904,           0.0032977,             0.08255,             0.24809,                   0,            0.003862,            0.003862,            0.003862
                  33,            0.061421,             0.20706,                   0,             0.15183,             0.42149,             0.12728,             0.02672,             0.06164,             0.26993,                   0,            0.003664,            0.003664,            0.003664
                  34,            0.059561,             0.21137,                   0,             0.15537,              0.1157,              0.0772,            0.013243,            0.070308,             0.26191,                   0,            0.003466,            0.003466,            0.003466
                  35,            0.060288,             0.21645,                   0,            0.067222,              0.3719,            0.054117,           0.0088274,            0.073682,             0.25966,                   0,            0.003268,            0.003268,            0.003268
                  36,             0.05873,             0.21228,                   0,             0.21153,             0.29752,             0.12687,             0.02869,            0.062895,             0.26611,                   0,             0.00307,             0.00307,             0.00307
                  37,            0.061539,             0.20993,                   0,             0.05387,             0.43802,            0.045901,           0.0070767,            0.075405,             0.24915,                   0,            0.002872,            0.002872,            0.002872
                  38,            0.056988,             0.21139,                   0,             0.18556,             0.21488,            0.097936,            0.021154,            0.067892,             0.26314,                   0,            0.002674,            0.002674,            0.002674
                  39,            0.056577,             0.21421,                   0,             0.19734,              0.2314,             0.10544,            0.021385,            0.065315,             0.26221,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.057219,             0.20509,                   0,             0.20956,             0.28099,             0.13425,            0.027571,            0.060253,             0.26716,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.056906,             0.20663,                   0,             0.19222,              0.2562,             0.12061,            0.025734,            0.061419,             0.26729,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.057445,             0.20832,                   0,              0.1916,             0.19008,            0.099015,            0.020201,            0.065005,             0.26475,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.058403,             0.20918,                   0,             0.13413,             0.35537,             0.10127,            0.020772,            0.064326,             0.26492,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.058022,             0.20916,                   0,              0.1674,             0.19835,            0.089293,            0.017961,            0.067061,             0.26427,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.059907,             0.21127,                   0,             0.16442,             0.15702,            0.077058,            0.011622,             0.07082,             0.26103,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.056202,             0.21282,                   0,             0.17601,             0.17355,            0.087029,            0.014904,            0.069307,             0.26117,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.058649,             0.20674,                   0,             0.15754,             0.21481,            0.089983,            0.015878,            0.069171,               0.262,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.055381,             0.21289,                   0,             0.16763,             0.22314,             0.09361,            0.016616,             0.06877,             0.26385,                   0,            0.000694,            0.000694,            0.000694
                  49,             0.05612,             0.21135,                   0,             0.19808,             0.19835,            0.097208,            0.020792,            0.066622,             0.26452,                   0,            0.000496,            0.000496,            0.000496
