               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11828,             0.19308,                   0,           0.0017418,            0.016529,          0.00035899,           5.306e-05,             0.12451,             0.18441,                   0,              0.0005,              0.0005,              0.0955
                   1,             0.11364,             0.18426,                   0,           0.0014212,            0.033058,          0.00069665,          0.00013819,             0.12001,             0.17747,                   0,           0.0010782,           0.0010782,            0.090078
                   2,             0.10758,             0.19595,                   0,            0.032408,           0.0082645,           0.0017098,          0.00032652,             0.11013,             0.19936,                   0,           0.0016327,           0.0016327,            0.084633
                   3,             0.10069,             0.21264,                   0,             0.01026,            0.057851,           0.0055049,          0.00086149,            0.096028,             0.23862,                   0,           0.0021634,           0.0021634,            0.079163
                   4,            0.096154,             0.21986,                   0,             0.01347,             0.21488,           0.0076175,           0.0016813,            0.089492,             0.25412,                   0,           0.0026703,           0.0026703,             0.07367
                   5,            0.090493,             0.22051,                   0,            0.026728,             0.15702,            0.018275,            0.004034,             0.08798,             0.25943,                   0,           0.0031535,           0.0031535,            0.068154
                   6,            0.085454,             0.21696,                   0,             0.04278,             0.20661,            0.030249,            0.006387,            0.084879,             0.30828,                   0,           0.0036129,           0.0036129,            0.062613
                   7,            0.082126,             0.20803,                   0,             0.12502,             0.27273,            0.080358,             0.01474,            0.080133,             0.37575,                   0,           0.0040486,           0.0040486,            0.057049
                   8,            0.080708,             0.21421,                   0,            0.023603,             0.33058,            0.015549,           0.0026549,            0.092911,             0.41368,                   0,           0.0044605,           0.0044605,             0.05146
                   9,            0.087762,             0.18782,                   0,              0.0512,            0.049587,            0.014145,           0.0020543,            0.096669,             0.22681,                   0,           0.0048486,           0.0048486,            0.045849
                  10,             0.08319,             0.19261,                   0,             0.23292,             0.28926,             0.14699,            0.033697,            0.084931,             0.23973,                   0,            0.005213,            0.005213,            0.040213
                  11,            0.076587,             0.20668,                   0,            0.073757,             0.31405,              0.0519,           0.0086915,             0.10133,             0.34969,                   0,           0.0055536,           0.0055536,            0.034554
                  12,            0.095202,             0.17604,                   0,            0.090294,             0.33884,            0.072469,           0.0090004,            0.093814,             0.21019,                   0,           0.0058705,           0.0058705,             0.02887
                  13,            0.089839,             0.19771,                   0,            0.072468,             0.45455,            0.054645,           0.0074831,            0.089501,             0.20869,                   0,           0.0061636,           0.0061636,            0.023164
                  14,            0.093856,              0.1822,                   0,             0.30635,              0.4876,             0.27797,            0.038426,            0.086203,             0.21568,                   0,           0.0064329,           0.0064329,            0.017433
