               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11819,             0.17907,                   0,                   0,                   0,                   0,                   0,             0.12491,              0.1696,                   0,              0.0005,              0.0005,              0.0955
                   1,             0.11366,             0.16717,                   0,           0.0015429,            0.038095,          0.00070223,          8.7128e-05,             0.12022,             0.16026,                   0,           0.0010782,           0.0010782,            0.090078
                   2,             0.10687,             0.17613,                   0,           0.0032519,            0.038095,          0.00077185,          0.00016629,             0.10893,             0.17974,                   0,           0.0016327,           0.0016327,            0.084633
                   3,             0.10004,             0.18892,                   0,            0.014442,            0.019048,           0.0032152,          0.00070086,            0.094774,             0.21063,                   0,           0.0021634,           0.0021634,            0.079163
                   4,            0.094888,             0.19625,                   0,            0.024036,             0.11429,            0.011542,           0.0020224,            0.087688,             0.22267,                   0,           0.0026703,           0.0026703,             0.07367
                   5,            0.089487,             0.19084,                   0,            0.055643,             0.27619,            0.033597,            0.005236,            0.085005,             0.22927,                   0,           0.0031535,           0.0031535,            0.068154
                   6,            0.085007,             0.18195,                   0,             0.36777,              0.1619,             0.12883,            0.020124,            0.084275,             0.22336,                   0,           0.0036129,           0.0036129,            0.062613
                   7,            0.082751,             0.16635,                   0,             0.24887,             0.19048,             0.14255,            0.033831,            0.080088,             0.22815,                   0,           0.0040486,           0.0040486,            0.057049
                   8,            0.080239,             0.16632,                   0,            0.076321,             0.50476,            0.062137,            0.011387,             0.08765,             0.21847,                   0,           0.0044605,           0.0044605,             0.05146
                   9,            0.097416,             0.13073,                   0,            0.024948,             0.34286,             0.01839,           0.0033667,             0.10917,             0.13671,                   0,           0.0048486,           0.0048486,            0.045849
                  10,            0.096099,             0.12876,                   0,             0.19058,              0.3619,             0.16935,            0.033302,            0.089632,             0.15974,                   0,            0.005213,            0.005213,            0.040213
                  11,            0.089417,             0.13802,                   0,           0.0094278,             0.21905,           0.0052314,          0.00074504,             0.11663,             0.48443,                   0,           0.0055536,           0.0055536,            0.034554
                  12,             0.10835,              0.1646,                   0,            0.010395,              0.2381,           0.0060136,          0.00078623,             0.11598,             0.42337,                   0,           0.0058705,           0.0058705,             0.02887
