               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11816,             0.18499,                   0,           0.0014627,           0.0095238,          0.00017456,          1.7456e-05,             0.12448,             0.17138,                   0,              0.0005,              0.0005,              0.0955
                   1,             0.11373,             0.17383,                   0,           0.0016898,           0.0095238,          0.00034699,          3.4699e-05,              0.1197,             0.16233,                   0,           0.0010782,           0.0010782,            0.090078
                   2,              0.1069,             0.18432,                   0,           0.0024301,            0.028571,           0.0010725,          0.00017952,             0.10768,             0.18343,                   0,           0.0016327,           0.0016327,            0.084633
                   3,             0.10035,             0.19944,                   0,            0.076206,           0.0095238,           0.0053282,           0.0010293,            0.094089,             0.21161,                   0,           0.0021634,           0.0021634,            0.079163
                   4,             0.09485,             0.20503,                   0,            0.019734,              0.2381,            0.013254,           0.0020888,             0.08904,              0.2187,                   0,           0.0026703,           0.0026703,             0.07367
                   5,            0.089617,             0.19735,                   0,            0.049894,             0.26667,            0.042121,           0.0071361,            0.085251,             0.23786,                   0,           0.0031535,           0.0031535,            0.068154
                   6,            0.084827,             0.18769,                   0,             0.33952,             0.15238,             0.12963,            0.018968,            0.084366,             0.22708,                   0,           0.0036129,           0.0036129,            0.062613
                   7,            0.082091,             0.17433,                   0,             0.25398,             0.21905,             0.13858,            0.034348,            0.079947,             0.24246,                   0,           0.0040486,           0.0040486,            0.057049
                   8,            0.080966,             0.17307,                   0,            0.064457,             0.45714,            0.054502,           0.0090557,            0.093843,             0.25212,                   0,           0.0044605,           0.0044605,             0.05146
                   9,            0.099904,             0.13037,                   0,            0.046384,             0.31429,            0.029008,           0.0066307,             0.11362,             0.12285,                   0,           0.0048486,           0.0048486,            0.045849
                  10,             0.10349,             0.12347,                   0,            0.098261,             0.54286,            0.078879,            0.024292,            0.097578,             0.13997,                   0,            0.005213,            0.005213,            0.040213
                  11,             0.10057,             0.12948,                   0,             0.24352,             0.31429,             0.17465,            0.040815,             0.10692,             0.13512,                   0,           0.0055536,           0.0055536,            0.034554
                  12,             0.10802,             0.11626,                   0,            0.070647,             0.52381,            0.060956,            0.018362,            0.099892,             0.15141,                   0,           0.0058705,           0.0058705,             0.02887
                  13,             0.10427,             0.13321,                   0,            0.062877,             0.17143,             0.02532,           0.0042071,             0.11546,             0.11413,                   0,           0.0061636,           0.0061636,            0.023164
                  14,             0.10691,             0.11889,                   0,            0.029018,             0.47619,             0.02148,           0.0045819,            0.099954,             0.15912,                   0,           0.0064329,           0.0064329,            0.017433
                  15,            0.099503,             0.12412,                   0,              0.2422,             0.38095,             0.18364,            0.036586,            0.089654,             0.15047,                   0,           0.0066785,           0.0066785,            0.011678
                  16,            0.094601,             0.13898,                   0,            0.073232,             0.65714,              0.0633,            0.015531,             0.10972,             0.25582,                   0,            0.006832,            0.006832,            0.006832
                  17,            0.098099,             0.16225,                   0,            0.026688,                 0.4,            0.019746,           0.0040808,            0.093332,             0.21438,                   0,            0.006832,            0.006832,            0.006832
                  18,            0.088303,             0.19916,                   0,             0.24406,             0.40952,             0.21006,            0.040454,             0.08611,             0.20417,                   0,            0.006634,            0.006634,            0.006634
                  19,            0.081773,             0.19328,                   0,            0.064349,             0.45714,              0.0514,           0.0075381,            0.082404,             0.29219,                   0,            0.006436,            0.006436,            0.006436
                  20,            0.080819,             0.18019,                   0,            0.021604,             0.55238,            0.016525,           0.0029578,            0.092296,             0.17868,                   0,            0.006238,            0.006238,            0.006238
                  21,            0.087454,             0.16818,                   0,            0.056201,              0.4381,            0.041607,           0.0067044,             0.08437,             0.17107,                   0,             0.00604,             0.00604,             0.00604
                  22,            0.078391,             0.16207,                   0,            0.033337,             0.45714,            0.026509,           0.0041588,            0.091492,             0.17798,                   0,            0.005842,            0.005842,            0.005842
                  23,            0.081227,             0.14277,                   0,            0.012305,             0.20952,           0.0077335,           0.0010474,             0.10281,             0.25035,                   0,            0.005644,            0.005644,            0.005644
