               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11798,             0.12344,                   0,                   0,                   0,                   0,                   0,              0.1244,              0.1135,                   0,              0.0005,              0.0005,              0.0955
                   1,             0.11348,             0.10288,                   0,                   0,                   0,                   0,                   0,             0.11876,             0.09124,                   0,           0.0010782,           0.0010782,            0.090078
                   2,             0.10708,             0.09344,                   0,          0.00034437,             0.03125,          0.00017357,          1.7357e-05,              0.1073,            0.085727,                   0,           0.0016327,           0.0016327,            0.084633
                   3,              0.1006,            0.092327,                   0,           0.0010345,             0.09375,          0.00055253,          7.2771e-05,            0.089399,            0.093713,                   0,           0.0021634,           0.0021634,            0.079163
                   4,            0.095518,            0.092831,                   0,           0.0013052,              0.0625,          0.00061558,          6.1558e-05,            0.083908,            0.095992,                   0,           0.0026703,           0.0026703,             0.07367
                   5,            0.088016,             0.09301,                   0,           0.0019983,              0.0625,          0.00084894,          0.00021272,            0.081052,            0.096678,                   0,           0.0031535,           0.0031535,            0.068154
                   6,             0.08291,            0.095602,                   0,           0.0013333,               0.125,          0.00079791,          0.00020892,            0.079044,            0.097596,                   0,           0.0036129,           0.0036129,            0.062613
                   7,            0.079025,            0.096029,                   0,          0.00097232,              0.0625,          0.00042659,          0.00014711,             0.07894,            0.095912,                   0,           0.0040486,           0.0040486,            0.057049
                   8,            0.080337,            0.098285,                   0,           0.0037896,             0.21875,             0.00194,          0.00042274,            0.078178,            0.096751,                   0,           0.0044605,           0.0044605,             0.05146
                   9,            0.074852,             0.09874,                   0,           0.0043333,             0.40625,           0.0033344,          0.00084389,            0.081057,            0.095104,                   0,           0.0048486,           0.0048486,            0.045849
                  10,            0.075266,            0.098129,                   0,           0.0028096,             0.21875,           0.0016393,           0.0004608,            0.087385,            0.091995,                   0,            0.005213,            0.005213,            0.040213
                  11,             0.07522,            0.093227,                   0,             0.07591,               0.125,            0.034249,           0.0072657,            0.075681,              0.1147,                   0,           0.0055536,           0.0055536,            0.034554
                  12,            0.082215,            0.082889,                   0,                   0,                   0,                   0,                   0,             0.12318,             0.08352,                   0,           0.0058705,           0.0058705,             0.02887
                  13,             0.08317,            0.078899,                   0,            0.045888,             0.15625,            0.025776,           0.0048465,            0.077129,             0.11988,                   0,           0.0061636,           0.0061636,            0.023164
                  14,            0.089214,            0.075438,                   0,               0.002,              0.1875,           0.0011918,           0.0002491,            0.085266,            0.099378,                   0,           0.0064329,           0.0064329,            0.017433
                  15,            0.078996,            0.081772,                   0,             0.14319,             0.09375,            0.054015,           0.0097089,            0.080071,             0.09948,                   0,           0.0066785,           0.0066785,            0.011678
                  16,             0.08123,            0.077256,                   0,             0.91267,             0.03125,            0.035609,            0.003632,             0.10235,            0.079318,                   0,            0.006832,            0.006832,            0.006832
                  17,            0.085186,            0.073886,                   0,             0.18844,             0.15625,            0.082394,             0.02459,            0.083233,            0.087392,                   0,            0.006832,            0.006832,            0.006832
                  18,            0.077802,            0.078872,                   0,             0.12037,             0.21875,            0.048203,           0.0090891,            0.067286,            0.093331,                   0,            0.006634,            0.006634,            0.006634
                  19,            0.071842,            0.076279,                   0,            0.054865,             0.34375,            0.033023,           0.0053563,            0.077414,             0.10145,                   0,            0.006436,            0.006436,            0.006436
                  20,            0.071795,            0.074239,                   0,            0.052486,             0.53125,             0.05808,            0.017407,            0.069373,            0.081478,                   0,            0.006238,            0.006238,            0.006238
                  21,             0.07227,            0.076413,                   0,             0.12751,             0.15625,              0.0988,            0.020149,            0.070002,            0.082494,                   0,             0.00604,             0.00604,             0.00604
                  22,            0.069631,            0.073275,                   0,             0.10362,             0.21875,            0.090066,            0.033626,            0.077006,            0.073525,                   0,            0.005842,            0.005842,            0.005842
                  23,             0.07098,            0.073992,                   0,            0.078072,              0.4375,            0.057837,            0.010211,            0.065576,            0.082968,                   0,            0.005644,            0.005644,            0.005644
                  24,            0.072571,            0.068306,                   0,             0.17617,             0.09375,            0.049575,            0.014496,            0.077899,            0.077547,                   0,            0.005446,            0.005446,            0.005446
                  25,            0.069058,            0.073991,                   0,             0.10731,             0.34375,            0.078879,            0.016325,            0.061228,            0.079787,                   0,            0.005248,            0.005248,            0.005248
                  26,            0.064871,            0.075286,                   0,             0.11086,             0.59375,            0.088839,            0.015801,            0.057203,            0.082608,                   0,             0.00505,             0.00505,             0.00505
                  27,              0.0626,            0.074404,                   0,            0.097124,               0.125,            0.060403,            0.017806,             0.07524,            0.078528,                   0,            0.004852,            0.004852,            0.004852
                  28,            0.062677,            0.072073,                   0,             0.11602,              0.3125,            0.093506,            0.023003,            0.055032,            0.082557,                   0,            0.004654,            0.004654,            0.004654
                  29,            0.058033,            0.073892,                   0,              0.2061,              0.1875,             0.10067,            0.019442,            0.063775,            0.077179,                   0,            0.004456,            0.004456,            0.004456
                  30,            0.057185,            0.072366,                   0,             0.28301,               0.125,             0.10434,            0.026289,            0.063959,             0.07613,                   0,            0.004258,            0.004258,            0.004258
                  31,            0.059069,            0.070461,                   0,            0.077311,              0.4375,            0.057695,              0.0119,             0.06831,            0.073843,                   0,             0.00406,             0.00406,             0.00406
                  32,            0.056499,            0.071664,                   0,             0.11781,             0.59375,             0.10901,            0.029396,            0.053363,            0.080455,                   0,            0.003862,            0.003862,            0.003862
                  33,            0.057212,            0.071627,                   0,             0.11972,             0.46875,             0.10213,            0.027892,            0.060969,            0.078077,                   0,            0.003664,            0.003664,            0.003664
                  34,            0.052765,            0.071389,                   0,             0.13718,             0.65625,             0.12759,            0.038081,            0.051554,            0.083373,                   0,            0.003466,            0.003466,            0.003466
                  35,            0.048666,            0.075481,                   0,             0.12835,             0.62124,             0.12652,             0.03662,            0.051207,            0.084175,                   0,            0.003268,            0.003268,            0.003268
                  36,            0.050892,            0.071742,                   0,             0.13286,             0.71875,             0.14318,            0.044079,            0.049993,            0.088656,                   0,             0.00307,             0.00307,             0.00307
                  37,            0.056187,            0.069893,                   0,             0.12447,             0.15625,            0.067091,            0.014046,            0.063065,            0.084078,                   0,            0.002872,            0.002872,            0.002872
                  38,            0.054422,            0.071405,                   0,             0.13371,             0.78125,             0.14262,            0.048775,            0.049972,            0.092391,                   0,            0.002674,            0.002674,            0.002674
                  39,            0.049039,            0.071332,                   0,             0.19958,             0.21875,              0.1257,            0.041672,            0.052519,            0.095105,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.050274,            0.071304,                   0,             0.14255,             0.28125,             0.10016,            0.027236,            0.057438,            0.089661,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.048675,            0.073207,                   0,             0.16948,             0.21875,            0.085123,            0.013164,            0.062818,             0.08644,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.046668,            0.068704,                   0,             0.18392,             0.21875,            0.097357,            0.020237,            0.059048,            0.089427,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.048645,            0.071291,                   0,             0.16608,             0.21875,             0.10841,            0.031013,            0.056187,            0.091442,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.047712,            0.072506,                   0,             0.15363,                0.25,             0.10996,            0.028877,            0.057486,            0.091433,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.046835,            0.075262,                   0,             0.15381,                0.25,             0.10892,            0.029267,            0.056243,             0.09148,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.044091,            0.072119,                   0,             0.13545,              0.5625,             0.12737,            0.039441,            0.052228,            0.093971,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.044602,            0.070525,                   0,             0.13218,              0.5625,             0.13752,            0.046376,            0.051336,            0.094631,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.042219,            0.070208,                   0,             0.13497,             0.46875,             0.13547,            0.043014,            0.051365,            0.092806,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.043761,            0.071723,                   0,             0.14528,             0.40625,             0.13717,            0.040769,            0.051667,            0.090874,                   0,            0.000496,            0.000496,            0.000496
