               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11798,             0.12344,                   0,                   0,                   0,                   0,                   0,              0.1244,              0.1135,                   0,              0.0005,              0.0005,              0.0955
                   1,             0.11348,             0.10288,                   0,                   0,                   0,                   0,                   0,             0.11876,             0.09124,                   0,           0.0010782,           0.0010782,            0.090078
                   2,             0.10708,            0.093447,                   0,                   0,                   0,                   0,                   0,             0.10737,            0.085655,                   0,           0.0016327,           0.0016327,            0.084633
                   3,             0.10062,            0.092297,                   0,           0.0010399,             0.09375,          0.00055117,          7.2879e-05,            0.089287,            0.093797,                   0,           0.0021634,           0.0021634,            0.079163
                   4,            0.095514,            0.092807,                   0,           0.0016667,             0.15625,          0.00098457,          9.8457e-05,            0.083856,            0.095971,                   0,           0.0026703,           0.0026703,             0.07367
                   5,            0.088118,            0.092871,                   0,           0.0020707,              0.0625,           0.0010592,          0.00018601,            0.081198,            0.096501,                   0,           0.0031535,           0.0031535,            0.068154
                   6,            0.082981,            0.095474,                   0,          0.00033333,             0.03125,           0.0001738,          6.9522e-05,            0.079454,            0.097292,                   0,           0.0036129,           0.0036129,            0.062613
                   7,             0.07903,            0.096028,                   0,           0.0013737,             0.09375,          0.00079855,          0.00021094,            0.079166,            0.095548,                   0,           0.0040486,           0.0040486,            0.057049
                   8,            0.080522,            0.097965,                   0,            0.003876,             0.03125,            0.001298,          0.00046432,              0.0765,            0.097212,                   0,           0.0044605,           0.0044605,             0.05146
                   9,            0.074806,            0.098538,                   0,           0.0065579,             0.09375,           0.0026713,           0.0005985,            0.080799,            0.093613,                   0,           0.0048486,           0.0048486,            0.045849
                  10,            0.075212,            0.098147,                   0,           0.0042947,              0.3125,           0.0025738,          0.00055363,            0.088204,            0.088389,                   0,            0.005213,            0.005213,            0.040213
                  11,            0.074878,            0.093277,                   0,             0.33611,               0.125,             0.10523,            0.021767,            0.073605,             0.10824,                   0,           0.0055536,           0.0055536,            0.034554
                  12,            0.081748,            0.083151,                   0,                   0,                   0,                   0,                   0,             0.12436,            0.082968,                   0,           0.0058705,           0.0058705,             0.02887
                  13,            0.085198,            0.076977,                   0,            0.025171,              0.4375,            0.020403,           0.0037383,            0.078983,             0.10998,                   0,           0.0061636,           0.0061636,            0.023164
                  14,            0.090756,            0.074385,                   0,             0.17592,              0.0625,            0.025521,           0.0035003,            0.085109,            0.096747,                   0,           0.0064329,           0.0064329,            0.017433
                  15,            0.079656,            0.081134,                   0,             0.97949,              0.0625,            0.072439,            0.020746,            0.083119,             0.10002,                   0,           0.0066785,           0.0066785,            0.011678
                  16,            0.074617,            0.081773,                   0,             0.14253,              0.0625,            0.033656,           0.0060836,             0.08042,             0.09559,                   0,            0.006832,            0.006832,            0.006832
                  17,            0.077456,            0.078262,                   0,             0.49137,             0.03125,            0.025568,           0.0030344,            0.086008,             0.08468,                   0,            0.006832,            0.006832,            0.006832
                  18,            0.076985,            0.076912,                   0,             0.12072,                0.25,            0.072499,            0.011299,            0.073274,             0.08319,                   0,            0.006634,            0.006634,            0.006634
                  19,            0.075735,            0.072163,                   0,            0.086741,                0.25,            0.048841,           0.0072314,            0.087969,            0.074614,                   0,            0.006436,            0.006436,            0.006436
                  20,            0.082338,            0.067105,                   0,            0.080812,             0.34375,            0.059339,            0.012267,            0.077423,            0.073146,                   0,            0.006238,            0.006238,            0.006238
                  21,            0.080565,            0.073025,                   0,             0.18042,              0.1858,            0.076929,            0.013488,            0.070947,            0.078911,                   0,             0.00604,             0.00604,             0.00604
                  22,            0.067724,            0.078019,                   0,             0.11088,                0.25,            0.067413,           0.0079399,            0.077289,             0.08652,                   0,            0.005842,            0.005842,            0.005842
                  23,            0.069341,            0.078541,                   0,             0.14602,             0.21875,            0.085684,            0.018026,            0.066367,            0.076152,                   0,            0.005644,            0.005644,            0.005644
                  24,            0.063595,            0.076471,                   0,             0.17224,              0.3125,             0.10963,            0.021004,            0.064598,            0.078291,                   0,            0.005446,            0.005446,            0.005446
                  25,            0.063516,            0.077028,                   0,            0.071609,             0.71875,            0.060499,            0.014603,            0.071901,            0.089725,                   0,            0.005248,            0.005248,            0.005248
                  26,             0.06804,            0.073732,                   0,            0.056302,               0.125,             0.03678,           0.0065345,            0.067897,            0.074531,                   0,             0.00505,             0.00505,             0.00505
                  27,            0.066657,            0.072377,                   0,             0.10488,             0.53125,            0.089048,            0.017734,            0.060955,            0.079385,                   0,            0.004852,            0.004852,            0.004852
                  28,            0.063474,            0.072009,                   0,            0.061987,              0.3125,            0.051883,            0.010084,             0.06424,            0.075685,                   0,            0.004654,            0.004654,            0.004654
                  29,            0.060604,            0.072258,                   0,             0.07108,             0.84375,            0.065622,            0.012259,            0.064576,             0.07766,                   0,            0.004456,            0.004456,            0.004456
                  30,            0.063051,            0.070185,                   0,              0.1493,             0.28125,             0.10102,            0.025315,            0.062043,            0.076981,                   0,            0.004258,            0.004258,            0.004258
                  31,            0.059689,            0.071455,                   0,             0.10207,             0.53125,            0.099224,            0.024536,            0.056782,            0.080434,                   0,             0.00406,             0.00406,             0.00406
                  32,            0.055922,            0.072125,                   0,             0.13903,             0.71875,             0.14508,            0.040441,            0.053043,            0.079081,                   0,            0.003862,            0.003862,            0.003862
                  33,            0.054586,            0.072714,                   0,            0.087727,             0.40625,            0.098185,            0.016668,            0.061152,            0.078202,                   0,            0.003664,            0.003664,            0.003664
                  34,            0.056358,            0.070054,                   0,             0.12747,              0.6875,             0.12739,            0.025757,            0.051779,            0.081995,                   0,            0.003466,            0.003466,            0.003466
                  35,            0.052774,            0.074388,                   0,             0.17001,                 0.5,             0.13288,            0.029327,            0.056162,            0.081013,                   0,            0.003268,            0.003268,            0.003268
                  36,            0.052328,            0.071656,                   0,              0.1602,             0.46875,             0.12785,            0.039226,            0.051326,            0.087177,                   0,             0.00307,             0.00307,             0.00307
                  37,            0.057971,            0.070086,                   0,            0.057439,             0.40625,            0.046442,           0.0094466,            0.064906,            0.084465,                   0,            0.002872,            0.002872,            0.002872
                  38,            0.052683,            0.071561,                   0,             0.15434,             0.59375,             0.12986,             0.04495,            0.050422,            0.089694,                   0,            0.002674,            0.002674,            0.002674
                  39,            0.047388,            0.072335,                   0,             0.11558,              0.5625,             0.11123,            0.033396,            0.054517,            0.095739,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.050613,            0.071667,                   0,             0.11566,              0.4375,             0.10564,            0.027082,            0.055598,            0.092808,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.048128,            0.074137,                   0,             0.12254,                 0.5,              0.1157,            0.028901,            0.054336,            0.090353,                   0,             0.00208,             0.00208,             0.00208
                  42,             0.04668,            0.068739,                   0,             0.11225,             0.53125,             0.11453,            0.025866,            0.053519,             0.09365,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.049206,            0.072234,                   0,             0.14353,              0.4375,             0.12801,            0.033557,            0.050064,            0.095062,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.047618,            0.072883,                   0,             0.16325,              0.3125,             0.13722,            0.034914,            0.050215,            0.095474,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.047124,            0.075165,                   0,             0.16642,              0.3125,             0.12659,             0.03298,            0.051398,            0.094112,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.045015,            0.072622,                   0,             0.19021,             0.37437,             0.15591,            0.042352,            0.049249,            0.093525,                   0,             0.00109,             0.00109,             0.00109
                  47,             0.04396,            0.071445,                   0,             0.18149,              0.4375,             0.15677,             0.04627,            0.048262,            0.092616,                   0,            0.000892,            0.000892,            0.000892
                  48,             0.04266,            0.071417,                   0,             0.17741,             0.40442,             0.16498,            0.047848,            0.048553,            0.091231,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.044072,            0.072443,                   0,             0.15908,             0.59375,             0.16544,            0.047228,            0.049028,            0.090132,                   0,            0.000496,            0.000496,            0.000496
