               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11955,             0.18395,                   0,           0.0018519,            0.047619,           0.0010147,          0.00031798,             0.12091,             0.16231,                   0,              0.0955,              0.0005,              0.0005
                   1,             0.11358,             0.17867,                   0,           0.0033333,            0.085714,           0.0021174,           0.0006223,             0.11491,             0.15729,                   0,            0.090089,           0.0010891,           0.0010891
                   2,             0.10591,             0.19176,                   0,               0.006,             0.17143,           0.0037855,          0.00072008,             0.10463,             0.17639,                   0,            0.084666,           0.0016663,           0.0016663
                   3,            0.099039,             0.19971,                   0,              0.0075,             0.17143,           0.0051179,           0.0009248,            0.093573,             0.20001,                   0,            0.079232,           0.0022317,           0.0022317
                   4,            0.095142,             0.19851,                   0,            0.037424,             0.20952,            0.027457,           0.0046519,            0.088386,             0.20984,                   0,            0.073785,           0.0027852,           0.0027852
                   5,            0.091561,             0.18984,                   0,             0.13415,             0.22134,            0.083663,            0.017952,            0.083516,             0.23102,                   0,            0.068327,           0.0033267,           0.0033267
                   6,            0.086073,             0.18221,                   0,             0.15507,             0.46667,             0.15982,            0.042464,            0.079807,             0.32648,                   0,            0.062856,           0.0038565,           0.0038565
                   7,            0.085917,             0.17099,                   0,             0.13364,             0.48571,             0.12832,            0.027334,            0.082669,             0.45459,                   0,            0.057374,           0.0043743,           0.0043743
                   8,            0.086134,             0.16347,                   0,            0.096297,              0.2381,            0.071426,            0.018923,            0.084728,             0.19818,                   0,             0.05188,           0.0048802,           0.0048802
                   9,            0.087418,             0.14751,                   0,             0.14023,             0.34286,             0.13285,            0.042878,            0.082248,             0.17975,                   0,            0.046374,           0.0053743,           0.0053743
                  10,            0.083249,             0.15283,                   0,             0.11142,             0.38095,              0.1005,            0.025694,            0.082404,              0.1799,                   0,            0.040857,           0.0058565,           0.0058565
                  11,            0.074871,             0.15186,                   0,            0.019413,             0.39048,            0.015856,           0.0059393,             0.11177,             0.20795,                   0,            0.035327,           0.0063268,           0.0063268
                  12,             0.10232,             0.13289,                   0,             0.31115,             0.53333,             0.28027,            0.065782,            0.091598,             0.13687,                   0,            0.029785,           0.0067852,           0.0067852
                  13,            0.097754,             0.12155,                   0,            0.043658,             0.21905,             0.03897,           0.0072759,                 0.1,              0.1395,                   0,            0.024232,           0.0072318,           0.0072318
                  14,             0.09463,             0.13093,                   0,            0.072379,             0.15238,            0.049308,           0.0084867,            0.099565,             0.13681,                   0,            0.018666,           0.0076665,           0.0076665
                  15,            0.091323,             0.13305,                   0,            0.062216,             0.57143,            0.055786,            0.010063,            0.089159,             0.15149,                   0,            0.013089,           0.0080892,           0.0080892
                  16,             0.09271,             0.13296,                   0,            0.097569,             0.59048,            0.088379,            0.026677,              0.0895,             0.13858,                   0,            0.008416,            0.008416,            0.008416
                  17,            0.090142,             0.12528,                   0,            0.043915,             0.64762,            0.040898,            0.011126,            0.094266,             0.13559,                   0,            0.008416,            0.008416,            0.008416
                  18,            0.093909,             0.12345,                   0,             0.52624,             0.42857,              0.3894,             0.11274,            0.090132,             0.13553,                   0,            0.008317,            0.008317,            0.008317
                  19,            0.089866,             0.12318,                   0,             0.15396,             0.41905,             0.14392,            0.035425,            0.091213,             0.12924,                   0,            0.008218,            0.008218,            0.008218
                  20,            0.086863,              0.1277,                   0,            0.050728,             0.64762,            0.046439,            0.010354,            0.091358,             0.16165,                   0,            0.008119,            0.008119,            0.008119
                  21,            0.084619,             0.12389,                   0,             0.55141,             0.64762,             0.52122,              0.1161,            0.077367,             0.14343,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.074992,             0.13666,                   0,             0.13124,             0.74286,             0.12393,            0.039459,            0.076828,             0.19061,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.074131,              0.1351,                   0,             0.45519,             0.58088,             0.44718,              0.1343,            0.084254,             0.14313,                   0,            0.007822,            0.007822,            0.007822
