               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              0.1181,             0.19381,                   0,           0.0015953,           0.0082645,          0.00017453,          1.7453e-05,             0.12473,             0.18225,                   0,              0.0005,              0.0005,              0.0955
                   1,             0.11372,             0.18352,                   0,           0.0017677,            0.041322,          0.00087655,          0.00010458,              0.1199,               0.176,                   0,           0.0010782,           0.0010782,            0.090078
                   2,             0.10688,             0.19689,                   0,           0.0023407,            0.057851,           0.0012396,          0.00026871,              0.1064,             0.20719,                   0,           0.0016327,           0.0016327,            0.084633
                   3,             0.10039,             0.21175,                   0,            0.021381,            0.057851,           0.0076303,           0.0015458,             0.09447,             0.23319,                   0,           0.0021634,           0.0021634,            0.079163
                   4,            0.095418,             0.21605,                   0,            0.025434,             0.28099,            0.016421,           0.0027253,            0.089308,             0.24314,                   0,           0.0026703,           0.0026703,             0.07367
                   5,            0.089796,             0.20727,                   0,             0.10486,             0.22171,            0.059064,            0.010055,            0.086007,             0.26023,                   0,           0.0031535,           0.0031535,            0.068154
                   6,            0.084912,             0.19516,                   0,             0.18624,             0.38017,              0.1625,            0.029377,            0.081759,             0.28221,                   0,           0.0036129,           0.0036129,            0.062613
                   7,            0.081425,             0.18043,                   0,             0.18247,             0.28099,             0.14555,            0.033534,            0.080333,             0.26289,                   0,           0.0040486,           0.0040486,            0.057049
                   8,            0.079817,             0.17983,                   0,             0.22807,             0.26446,             0.18766,            0.036134,             0.10218,             0.27273,                   0,           0.0044605,           0.0044605,             0.05146
                   9,             0.10224,             0.13924,                   0,            0.082538,             0.52066,            0.068431,            0.013229,             0.10535,             0.14534,                   0,           0.0048486,           0.0048486,            0.045849
                  10,            0.094839,             0.15707,                   0,             0.55824,             0.55372,              0.5164,              0.1331,            0.087505,             0.18545,                   0,            0.005213,            0.005213,            0.040213
                  11,            0.091154,             0.15881,                   0,           0.0078308,             0.07438,           0.0038427,          0.00062286,             0.12798,              0.5086,                   0,           0.0055536,           0.0055536,            0.034554
                  12,             0.11966,             0.18774,                   0,            0.012172,             0.19835,           0.0067368,          0.00091964,             0.12768,             0.45117,                   0,           0.0058705,           0.0058705,             0.02887
                  13,             0.12102,              0.1817,                   0,            0.012949,              0.2314,           0.0076793,            0.001108,             0.12694,             0.39437,                   0,           0.0061636,           0.0061636,            0.023164
                  14,             0.12164,             0.19079,                   0,            0.014357,             0.22314,           0.0082607,           0.0011491,             0.12626,              0.3539,                   0,           0.0064329,           0.0064329,            0.017433
                  15,              0.1101,             0.21539,                   0,           0.0059774,            0.016529,           0.0011703,          0.00011703,            0.095826,             0.31879,                   0,           0.0066785,           0.0066785,            0.011678
                  16,            0.086594,             0.29132,                   0,                   0,                   0,                   0,                   0,             0.10756,             0.27932,                   0,            0.006832,            0.006832,            0.006832
                  17,            0.080752,             0.29289,                   0,             0.12072,              0.2562,            0.058998,             0.01259,            0.086244,             0.31346,                   0,            0.006832,            0.006832,            0.006832
                  18,            0.076598,              0.2709,                   0,            0.012293,             0.29752,           0.0078807,           0.0023762,            0.088013,             0.27808,                   0,            0.006634,            0.006634,            0.006634
                  19,            0.075921,             0.24065,                   0,             0.11581,             0.47107,             0.09446,            0.024169,             0.07828,             0.28751,                   0,            0.006436,            0.006436,            0.006436
                  20,            0.071903,             0.20619,                   0,            0.081988,             0.61983,            0.071264,            0.016354,            0.076314,             0.29416,                   0,            0.006238,            0.006238,            0.006238
                  21,            0.081706,              0.1876,                   0,           0.0025079,            0.057851,           0.0012438,          0.00024503,             0.11705,             0.62389,                   0,             0.00604,             0.00604,             0.00604
                  22,            0.090986,             0.16629,                   0,            0.078073,            0.099174,            0.020497,           0.0025442,            0.089586,             0.50246,                   0,            0.005842,            0.005842,            0.005842
                  23,            0.085218,               0.168,                   0,             0.17489,              0.5124,             0.14815,            0.018818,            0.081337,               0.618,                   0,            0.005644,            0.005644,            0.005644
                  24,            0.081397,             0.17062,                   0,            0.093967,             0.42975,            0.070441,           0.0079812,             0.10405,             0.42152,                   0,            0.005446,            0.005446,            0.005446
                  25,            0.082126,             0.16923,                   0,             0.42291,             0.52893,             0.41539,             0.06186,            0.072051,             0.38143,                   0,            0.005248,            0.005248,            0.005248
                  26,            0.069702,               0.178,                   0,             0.49931,             0.59504,             0.55898,             0.16015,            0.068602,             0.42213,                   0,             0.00505,             0.00505,             0.00505
                  27,            0.071064,             0.17143,                   0,             0.27326,             0.65289,             0.25195,            0.062482,            0.077703,             0.38991,                   0,            0.004852,            0.004852,            0.004852
