               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.050485,             0.14185,                   0,             0.85436,             0.77686,             0.84389,             0.25929,            0.047048,              0.1851,                   0,            0.002674,            0.002674,            0.002674
                  39,             0.05018,             0.14224,                   0,             0.77162,             0.78512,             0.78818,             0.24785,            0.049713,             0.17903,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.048445,             0.14077,                   0,             0.86824,             0.81818,             0.86492,             0.31769,              0.0452,             0.17708,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.048463,             0.14572,                   0,             0.66375,             0.71901,             0.68197,             0.15112,            0.055503,             0.17514,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.049059,             0.13575,                   0,             0.86034,             0.81818,              0.8676,             0.24685,            0.049553,             0.17142,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.049378,              0.1426,                   0,             0.81799,             0.89256,             0.89109,             0.34848,            0.043206,             0.16911,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.047585,             0.14327,                   0,             0.89616,              0.7846,             0.86854,             0.30108,            0.046719,             0.16656,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.044541,             0.14847,                   0,             0.86199,              0.8259,             0.87731,             0.31681,             0.04631,             0.16699,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.044168,             0.13987,                   0,             0.91479,             0.80165,             0.88397,              0.3447,            0.044079,             0.16762,                   0,             0.00109,             0.00109,             0.00109
                  47,             0.04261,             0.13907,                   0,             0.85829,             0.85096,              0.8871,             0.34287,            0.043299,             0.16844,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.041229,             0.13806,                   0,             0.85832,             0.85124,             0.88044,             0.34403,            0.043485,             0.16893,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.043169,             0.14174,                   0,             0.85103,             0.85124,             0.87851,             0.32969,            0.044138,             0.16893,                   0,            0.000496,            0.000496,            0.000496
