               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11971,              0.1777,                   0,          0.00047619,           0.0095238,          0.00025264,          5.0529e-05,             0.12151,             0.15973,                   0,              0.0955,              0.0005,              0.0005
                   1,             0.11346,             0.17068,                   0,           0.0033333,            0.085714,           0.0021523,          0.00064857,             0.11551,              0.1546,                   0,            0.090089,           0.0010891,           0.0010891
                   2,             0.10544,             0.18259,                   0,           0.0046667,             0.13333,           0.0027569,           0.0005566,             0.10471,             0.17581,                   0,            0.084666,           0.0016663,           0.0016663
                   3,            0.099232,             0.18998,                   0,               0.007,                 0.2,             0.00497,          0.00085878,            0.092743,             0.20245,                   0,            0.079232,           0.0022317,           0.0022317
                   4,            0.094911,             0.19017,                   0,            0.021417,              0.3619,            0.026055,           0.0043644,            0.086517,             0.21225,                   0,            0.073785,           0.0027852,           0.0027852
                   5,            0.091415,             0.18318,                   0,             0.13869,             0.26667,            0.085706,            0.017327,            0.083143,             0.21857,                   0,            0.068327,           0.0033267,           0.0033267
                   6,            0.086014,             0.17535,                   0,             0.18755,             0.32381,             0.18179,            0.042066,            0.079968,             0.28726,                   0,            0.062856,           0.0038565,           0.0038565
                   7,             0.08694,             0.16346,                   0,             0.15934,             0.32493,             0.14073,            0.033336,            0.084677,             0.41492,                   0,            0.057374,           0.0043743,           0.0043743
                   8,             0.08514,             0.15914,                   0,            0.036004,              0.4381,            0.029344,           0.0062833,            0.083116,             0.25623,                   0,             0.05188,           0.0048802,           0.0048802
                   9,            0.086126,             0.14391,                   0,             0.32327,             0.38095,             0.28174,            0.078715,            0.083792,              0.1842,                   0,            0.046374,           0.0053743,           0.0053743
                  10,            0.082354,             0.14733,                   0,             0.13048,             0.46667,              0.1093,            0.024048,            0.075143,             0.23203,                   0,            0.040857,           0.0058565,           0.0058565
                  11,            0.075424,             0.14651,                   0,              0.3181,             0.48571,             0.30772,            0.083841,            0.095339,             0.18848,                   0,            0.035327,           0.0063268,           0.0063268
                  12,            0.093243,             0.12498,                   0,             0.31601,             0.52381,             0.31384,            0.085439,            0.094556,              0.1687,                   0,            0.029785,           0.0067852,           0.0067852
                  13,              0.0958,             0.11814,                   0,             0.12031,             0.35238,            0.098943,            0.017009,            0.096233,             0.13205,                   0,            0.024232,           0.0072318,           0.0072318
                  14,            0.099859,             0.11019,                   0,             0.07272,             0.53333,            0.062408,            0.017153,            0.098142,             0.13058,                   0,            0.018666,           0.0076665,           0.0076665
                  15,             0.10336,             0.10362,                   0,             0.17602,              0.2381,             0.15562,            0.035679,            0.095106,             0.17471,                   0,            0.013089,           0.0080892,           0.0080892
                  16,             0.10042,              0.1184,                   0,             0.11953,             0.41905,             0.11224,            0.026859,            0.084707,             0.17285,                   0,            0.008416,            0.008416,            0.008416
                  17,            0.089844,             0.12662,                   0,            0.061222,             0.40952,            0.052877,            0.012174,            0.093182,             0.14154,                   0,            0.008416,            0.008416,            0.008416
