               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11948,             0.17317,                   0,          0.00095238,            0.022222,           0.0005185,          7.9495e-05,              0.1212,             0.14723,                   0,              0.0955,              0.0005,              0.0005
                   1,             0.11367,             0.16297,                   0,           0.0036667,             0.12222,            0.002682,          0.00063899,             0.11535,             0.13919,                   0,            0.090089,           0.0010891,           0.0010891
                   2,             0.10571,             0.17505,                   0,           0.0056667,             0.18889,           0.0039083,          0.00072535,             0.10574,             0.15298,                   0,            0.084666,           0.0016663,           0.0016663
                   3,            0.099285,             0.17765,                   0,           0.0076667,             0.25556,           0.0075184,           0.0014795,            0.090022,             0.18433,                   0,            0.079232,           0.0022317,           0.0022317
                   4,            0.095028,             0.18115,                   0,            0.012953,             0.33333,            0.029029,           0.0049443,            0.085909,             0.18747,                   0,            0.073785,           0.0027852,           0.0027852
                   5,            0.091352,             0.17625,                   0,            0.086621,             0.13333,            0.065723,            0.016674,            0.082127,             0.19595,                   0,            0.068327,           0.0033267,           0.0033267
                   6,            0.085498,             0.17029,                   0,             0.12716,             0.32222,             0.11834,             0.02522,            0.079883,             0.28052,                   0,            0.062856,           0.0038565,           0.0038565
                   7,            0.085345,             0.15772,                   0,             0.10216,             0.37778,            0.085618,            0.017808,             0.08268,              0.4212,                   0,            0.057374,           0.0043743,           0.0043743
                   8,            0.086328,              0.1515,                   0,             0.11176,             0.22222,            0.095059,            0.019974,            0.085354,             0.19455,                   0,             0.05188,           0.0048802,           0.0048802
                   9,            0.087008,             0.13543,                   0,            0.099298,             0.15556,             0.06907,             0.02071,             0.08339,             0.16101,                   0,            0.046374,           0.0053743,           0.0053743
                  10,            0.082694,               0.141,                   0,              0.1212,             0.45556,            0.097233,            0.028169,            0.076565,              0.1778,                   0,            0.040857,           0.0058565,           0.0058565
                  11,             0.07509,             0.14145,                   0,            0.082062,             0.37778,             0.06397,            0.014467,            0.097308,              0.2652,                   0,            0.035327,           0.0063268,           0.0063268
                  12,            0.093978,             0.12728,                   0,             0.11264,             0.55556,              0.1042,            0.035252,            0.084313,             0.13269,                   0,            0.029785,           0.0067852,           0.0067852
                  13,            0.086995,               0.121,                   0,             0.16646,             0.46667,             0.17684,            0.056628,            0.092567,             0.14066,                   0,            0.024232,           0.0072318,           0.0072318
                  14,            0.091758,             0.11598,                   0,             0.14274,             0.43333,             0.13759,            0.035946,            0.087733,             0.13116,                   0,            0.018666,           0.0076665,           0.0076665
                  15,            0.091469,             0.11601,                   0,            0.025853,             0.58889,            0.023835,            0.005612,            0.098225,             0.11356,                   0,            0.013089,           0.0080892,           0.0080892
                  16,            0.097489,             0.11102,                   0,            0.026124,             0.65556,            0.024215,           0.0056298,            0.098093,             0.11148,                   0,            0.008416,            0.008416,            0.008416
                  17,              0.0949,             0.10709,                   0,             0.15483,             0.42949,             0.13551,            0.029847,             0.08737,             0.12247,                   0,            0.008416,            0.008416,            0.008416
                  18,            0.091596,             0.11608,                   0,            0.059378,             0.51111,            0.057217,            0.013573,            0.084701,             0.14005,                   0,            0.008317,            0.008317,            0.008317
                  19,            0.083704,               0.122,                   0,             0.27364,             0.44791,             0.25876,            0.069938,            0.075717,             0.13907,                   0,            0.008218,            0.008218,            0.008218
                  20,             0.08879,             0.11737,                   0,             0.29202,                 0.4,             0.28025,            0.073893,             0.10033,             0.14532,                   0,            0.008119,            0.008119,            0.008119
                  21,             0.09216,             0.11281,                   0,             0.43169,                 0.6,             0.37822,            0.072233,            0.084407,             0.12607,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.084828,             0.11883,                   0,             0.24674,             0.52222,              0.2846,            0.071395,             0.09401,             0.14099,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.082892,              0.1157,                   0,             0.37797,             0.56667,             0.47338,             0.16036,            0.072889,              0.1452,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.079639,             0.11659,                   0,             0.42686,             0.36667,             0.34994,             0.13072,            0.089589,             0.12292,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.079544,             0.11463,                   0,             0.18875,             0.51111,              0.1966,            0.047949,            0.082219,             0.12991,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.076193,             0.12066,                   0,             0.26337,                 0.5,              0.2247,            0.060882,             0.07083,              0.1376,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.068491,             0.12402,                   0,             0.33892,                 0.6,             0.37627,            0.077899,            0.078327,              0.1756,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.071102,             0.12135,                   0,            0.095845,             0.73333,            0.090524,            0.034473,            0.091637,             0.13522,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.075802,             0.11642,                   0,             0.31063,             0.68591,             0.32684,            0.097369,            0.067759,             0.13345,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.071428,             0.11396,                   0,            0.061856,             0.53333,            0.070954,            0.014557,             0.10223,             0.10005,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.072268,             0.11484,                   0,             0.43203,             0.61111,             0.50873,             0.17159,            0.066387,             0.13779,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.070894,             0.11803,                   0,             0.12356,             0.46667,            0.099419,             0.02938,             0.10119,              0.1053,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.069764,             0.11365,                   0,             0.55138,             0.73745,             0.57686,             0.24266,            0.060987,             0.13708,                   0,            0.006832,            0.006832,            0.006832
                  34,             0.06483,             0.11759,                   0,             0.22488,             0.56667,             0.19671,             0.05149,            0.078455,             0.13602,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.064776,             0.12024,                   0,             0.57537,             0.74444,              0.5932,             0.23704,            0.059617,             0.14151,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.064439,             0.11637,                   0,              0.1664,             0.61111,             0.15897,            0.041988,            0.081108,             0.13898,                   0,            0.006535,            0.006535,            0.006535
