               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11811,             0.19381,                   0,           0.0016004,           0.0082645,          0.00017448,          1.7448e-05,             0.12473,             0.18225,                   0,              0.0005,              0.0005,              0.0955
                   1,             0.11371,             0.18354,                   0,           0.0017715,            0.041322,          0.00087617,          0.00010454,             0.11989,             0.17604,                   0,           0.0010782,           0.0010782,            0.090078
                   2,             0.10688,             0.19691,                   0,           0.0029689,            0.033058,           0.0012688,          0.00027107,             0.10612,             0.20815,                   0,           0.0016327,           0.0016327,            0.084633
                   3,             0.10036,             0.21192,                   0,            0.017773,            0.057851,           0.0066323,           0.0013773,            0.094485,             0.23313,                   0,           0.0021634,           0.0021634,            0.079163
                   4,             0.09548,             0.21598,                   0,             0.02603,             0.27273,            0.015773,           0.0026071,            0.089768,              0.2416,                   0,           0.0026703,           0.0026703,             0.07367
                   5,            0.089611,             0.20775,                   0,            0.054286,              0.3719,            0.047117,           0.0076942,            0.085504,             0.28912,                   0,           0.0031535,           0.0031535,            0.068154
                   6,            0.084821,             0.19539,                   0,             0.18687,             0.47861,             0.17106,            0.027548,            0.082537,             0.39469,                   0,           0.0036129,           0.0036129,            0.062613
                   7,            0.081906,             0.17979,                   0,             0.16902,             0.33058,             0.12878,            0.025347,            0.081042,             0.24606,                   0,           0.0040486,           0.0040486,            0.057049
                   8,            0.082661,             0.17684,                   0,             0.14015,             0.37986,             0.13294,             0.02415,             0.10074,              0.2049,                   0,           0.0044605,           0.0044605,             0.05146
                   9,             0.10284,             0.13562,                   0,            0.087022,              0.1405,            0.044319,           0.0080014,             0.10235,             0.16863,                   0,           0.0048486,           0.0048486,            0.045849
                  10,             0.10002,             0.14528,                   0,             0.40027,             0.57025,             0.35679,            0.093344,            0.094582,             0.16668,                   0,            0.005213,            0.005213,            0.040213
                  11,            0.092961,             0.15641,                   0,             0.12138,             0.52893,             0.10504,            0.017116,             0.10807,             0.39249,                   0,           0.0055536,           0.0055536,            0.034554
                  12,             0.10439,             0.17985,                   0,             0.11696,             0.56198,             0.10223,            0.015245,             0.10827,             0.36137,                   0,           0.0058705,           0.0058705,             0.02887
                  13,             0.10313,             0.17478,                   0,             0.11063,             0.61157,            0.099202,            0.014159,             0.10761,             0.32389,                   0,           0.0061636,           0.0061636,            0.023164
                  14,             0.10292,             0.19845,                   0,            0.029285,             0.40496,            0.018962,           0.0028733,            0.091249,             0.30272,                   0,           0.0064329,           0.0064329,            0.017433
                  15,            0.089191,             0.25937,                   0,            0.018083,             0.33884,            0.011823,            0.002437,            0.088348,             0.38337,                   0,           0.0066785,           0.0066785,            0.011678
                  16,            0.081143,             0.27161,                   0,           0.0016792,            0.041322,          0.00086847,          0.00013758,            0.090009,             0.35569,                   0,            0.006832,            0.006832,            0.006832
                  17,            0.083951,             0.23895,                   0,            0.020582,             0.38017,               0.014,           0.0023231,            0.085051,             0.30099,                   0,            0.006832,            0.006832,            0.006832
                  18,            0.078116,               0.225,                   0,             0.13415,             0.43802,              0.1095,            0.023055,            0.082247,             0.26901,                   0,            0.006634,            0.006634,            0.006634
                  19,            0.082319,             0.19079,                   0,           0.0056744,              0.1405,           0.0032336,          0.00049836,            0.094488,             0.24665,                   0,            0.006436,            0.006436,            0.006436
                  20,            0.087364,              0.1702,                   0,            0.083328,              0.2314,              0.0481,           0.0056291,             0.07853,             0.26715,                   0,            0.006238,            0.006238,            0.006238
                  21,            0.079129,             0.19949,                   0,             0.40944,             0.35525,             0.25998,            0.033831,            0.078072,             0.28635,                   0,             0.00604,             0.00604,             0.00604
                  22,            0.073585,             0.17772,                   0,             0.11173,             0.70248,            0.096975,             0.02045,             0.08691,             0.24622,                   0,            0.005842,            0.005842,            0.005842
                  23,            0.076138,             0.16665,                   0,             0.29188,             0.42975,             0.31302,            0.055457,            0.071632,             0.41299,                   0,            0.005644,            0.005644,            0.005644
                  24,            0.069904,             0.16923,                   0,             0.43772,             0.56198,             0.45766,              0.1313,            0.080911,             0.58075,                   0,            0.005446,            0.005446,            0.005446
                  25,            0.070515,              0.1605,                   0,             0.28006,             0.47934,             0.22893,            0.067119,            0.080673,             0.42794,                   0,            0.005248,            0.005248,            0.005248
                  26,            0.075427,             0.15288,                   0,             0.41756,             0.42067,             0.37875,            0.077217,            0.066299,             0.26836,                   0,             0.00505,             0.00505,             0.00505
                  27,            0.064449,             0.16969,                   0,             0.19495,             0.60331,             0.18075,            0.049227,            0.069687,             0.82356,                   0,            0.004852,            0.004852,            0.004852
                  28,            0.067335,             0.18539,                   0,             0.11933,             0.50278,             0.11074,            0.021699,            0.087871,             0.16149,                   0,            0.004654,            0.004654,            0.004654
                  29,            0.069558,             0.20059,                   0,             0.15987,             0.61983,             0.13796,            0.021865,            0.076998,             0.22661,                   0,            0.004456,            0.004456,            0.004456
                  30,            0.064856,              0.1878,                   0,             0.34782,             0.57025,              0.3585,            0.084509,            0.061364,             0.22342,                   0,            0.004258,            0.004258,            0.004258
                  31,            0.059626,             0.16773,                   0,             0.41969,             0.63636,             0.45491,             0.12056,            0.059429,             0.23497,                   0,             0.00406,             0.00406,             0.00406
                  32,            0.057383,             0.15823,                   0,             0.63066,             0.43747,             0.50186,            0.059749,            0.064597,             0.25267,                   0,            0.003862,            0.003862,            0.003862
                  33,            0.057743,             0.15728,                   0,             0.45128,             0.61157,             0.39946,              0.0687,             0.06306,             0.21919,                   0,            0.003664,            0.003664,            0.003664
                  34,            0.058047,              0.1493,                   0,             0.66834,             0.68595,             0.62896,             0.18845,            0.056188,             0.21484,                   0,            0.003466,            0.003466,            0.003466
                  35,            0.054608,             0.15443,                   0,             0.67652,             0.61157,              0.6214,             0.11041,            0.059597,             0.21035,                   0,            0.003268,            0.003268,            0.003268
