               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11778,             0.17337,                   0,                   0,                   0,                   0,                   0,             0.12458,             0.15862,                   0,              0.0005,              0.0005,              0.0955
                   1,             0.11376,             0.15937,                   0,           0.0036285,            0.022222,          0.00076605,          7.6605e-05,             0.12009,             0.14605,                   0,           0.0010782,           0.0010782,            0.090078
                   2,             0.10652,             0.16715,                   0,           0.0018754,            0.055556,          0.00089803,          0.00021225,             0.10892,             0.16014,                   0,           0.0016327,           0.0016327,            0.084633
                   3,             0.10001,             0.18007,                   0,            0.066891,            0.011111,            0.005026,           0.0014288,            0.093987,             0.18754,                   0,           0.0021634,           0.0021634,            0.079163
                   4,            0.095163,             0.18442,                   0,            0.016562,             0.12222,           0.0091293,           0.0014312,            0.087182,             0.19751,                   0,           0.0026703,           0.0026703,             0.07367
                   5,            0.089519,             0.18087,                   0,            0.058212,             0.17778,            0.032394,           0.0053598,            0.084176,              0.2017,                   0,           0.0031535,           0.0031535,            0.068154
                   6,            0.085051,             0.17427,                   0,             0.17896,             0.15556,            0.089059,            0.018382,            0.082353,             0.20225,                   0,           0.0036129,           0.0036129,            0.062613
                   7,            0.082413,             0.16213,                   0,             0.32554,             0.17778,             0.14029,            0.037133,            0.078856,               0.233,                   0,           0.0040486,           0.0040486,            0.057049
                   8,            0.081735,             0.15917,                   0,            0.023984,             0.56667,            0.020747,           0.0035771,            0.099296,             0.20952,                   0,           0.0044605,           0.0044605,             0.05146
                   9,            0.098187,             0.12392,                   0,             0.23327,             0.17778,             0.11606,            0.022244,            0.099048,              0.1271,                   0,           0.0048486,           0.0048486,            0.045849
                  10,            0.090192,             0.13153,                   0,             0.13338,             0.51111,             0.14018,            0.023104,            0.085426,             0.15033,                   0,            0.005213,            0.005213,            0.040213
                  11,            0.084332,             0.13891,                   0,           0.0097689,                 0.1,           0.0046467,          0.00088728,              0.1207,             0.49294,                   0,           0.0055536,           0.0055536,            0.034554
                  12,             0.11383,             0.13854,                   0,           0.0093918,            0.088889,           0.0047838,          0.00086945,             0.12058,             0.42312,                   0,           0.0058705,           0.0058705,             0.02887
                  13,             0.10547,             0.15133,                   0,            0.011121,             0.27778,           0.0070377,           0.0013808,              0.0929,             0.17285,                   0,           0.0061636,           0.0061636,            0.023164
                  14,            0.089091,             0.19001,                   0,            0.046324,             0.35556,            0.035648,           0.0064143,            0.087352,             0.19189,                   0,           0.0064329,           0.0064329,            0.017433
                  15,            0.082605,             0.19937,                   0,            0.087238,             0.33333,            0.060227,            0.013649,            0.091218,             0.20148,                   0,           0.0066785,           0.0066785,            0.011678
                  16,            0.082046,             0.19055,                   0,            0.017306,             0.23333,            0.024889,           0.0029443,            0.077784,             0.22573,                   0,            0.006832,            0.006832,            0.006832
                  17,            0.079283,             0.18286,                   0,             0.11674,            0.011111,           0.0054893,           0.0010692,            0.090229,              0.1959,                   0,            0.006832,            0.006832,            0.006832
                  18,            0.080886,             0.16186,                   0,            0.040947,             0.37778,            0.034071,           0.0044156,            0.079498,             0.19964,                   0,            0.006634,            0.006634,            0.006634
                  19,            0.080842,             0.15533,                   0,           0.0087315,             0.28889,           0.0056101,          0.00073852,            0.097398,             0.22543,                   0,            0.006436,            0.006436,            0.006436
                  20,            0.082548,              0.1374,                   0,            0.071323,             0.24444,            0.054454,           0.0080791,            0.075632,             0.17389,                   0,            0.006238,            0.006238,            0.006238
                  21,            0.082372,             0.13665,                   0,            0.078729,             0.58889,            0.068368,            0.011482,            0.092729,             0.12702,                   0,             0.00604,             0.00604,             0.00604
                  22,            0.075827,             0.13718,                   0,             0.14379,             0.12222,            0.047396,           0.0068118,            0.084184,             0.36101,                   0,            0.005842,            0.005842,            0.005842
                  23,             0.07861,             0.13408,                   0,             0.12643,             0.48889,            0.097035,            0.022984,            0.090265,             0.15051,                   0,            0.005644,            0.005644,            0.005644
                  24,            0.071455,             0.13685,                   0,             0.24303,             0.68889,             0.21643,            0.043781,            0.062752,             0.21666,                   0,            0.005446,            0.005446,            0.005446
                  25,            0.069899,              0.1362,                   0,             0.23912,             0.61111,             0.23327,            0.063124,            0.084812,             0.20229,                   0,            0.005248,            0.005248,            0.005248
                  26,            0.076816,             0.12185,                   0,             0.17493,                 0.7,             0.16158,            0.042883,              0.0751,             0.20176,                   0,             0.00505,             0.00505,             0.00505
                  27,            0.071088,              0.1289,                   0,             0.15684,             0.71111,             0.14895,            0.029621,            0.068357,             0.14674,                   0,            0.004852,            0.004852,            0.004852
                  28,            0.061669,             0.13568,                   0,             0.23445,             0.63292,              0.2288,            0.055494,            0.066605,             0.20995,                   0,            0.004654,            0.004654,            0.004654
                  29,            0.057696,             0.13226,                   0,              0.2733,             0.51111,             0.23641,            0.031209,            0.066363,             0.18104,                   0,            0.004456,            0.004456,            0.004456
                  30,            0.058017,             0.12804,                   0,             0.46321,             0.69992,             0.49118,             0.11395,            0.053549,             0.16805,                   0,            0.004258,            0.004258,            0.004258
                  31,            0.058061,             0.12482,                   0,             0.29766,             0.53333,              0.3283,            0.070051,            0.057311,             0.16587,                   0,             0.00406,             0.00406,             0.00406
                  32,            0.057668,             0.12378,                   0,             0.43194,             0.61111,             0.41506,            0.063972,             0.06031,             0.16237,                   0,            0.003862,            0.003862,            0.003862
                  33,             0.05378,             0.12828,                   0,             0.55485,             0.55399,             0.50901,             0.17387,            0.048971,             0.15242,                   0,            0.003664,            0.003664,            0.003664
                  34,            0.048792,             0.12944,                   0,             0.57881,             0.80926,             0.61084,             0.23179,            0.046577,             0.16723,                   0,            0.003466,            0.003466,            0.003466
                  35,            0.045842,             0.13154,                   0,             0.55616,             0.64444,             0.56234,              0.2109,            0.046414,             0.15921,                   0,            0.003268,            0.003268,            0.003268
                  36,            0.046964,             0.12729,                   0,             0.62927,             0.81111,             0.61384,             0.23862,            0.045089,             0.15562,                   0,             0.00307,             0.00307,             0.00307
                  37,             0.05246,             0.12507,                   0,             0.34985,             0.38889,             0.26128,            0.045516,            0.068298,             0.14458,                   0,            0.002872,            0.002872,            0.002872
                  38,            0.051531,             0.12262,                   0,             0.65115,             0.78889,             0.62184,             0.25552,            0.044027,             0.15263,                   0,            0.002674,            0.002674,            0.002674
                  39,            0.048078,             0.12595,                   0,             0.60544,             0.69903,             0.54432,             0.18085,            0.051548,             0.14722,                   0,            0.002476,            0.002476,            0.002476
                  40,             0.04465,             0.12636,                   0,             0.63457,             0.73319,             0.57425,             0.22719,            0.047458,             0.14998,                   0,            0.002278,            0.002278,            0.002278
