               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.045317,             0.12537,                   0,             0.63993,             0.71111,             0.61232,             0.26266,            0.042515,             0.15419,                   0,            0.002674,            0.002674,            0.002674
                  39,             0.04564,             0.12713,                   0,             0.57412,             0.64409,             0.50138,             0.11951,            0.053698,             0.14884,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.045992,             0.12593,                   0,             0.59492,                 0.8,             0.61609,             0.24589,            0.045024,             0.15282,                   0,            0.002278,            0.002278,            0.002278
                  41,             0.04805,             0.12945,                   0,             0.49326,             0.53333,             0.43703,            0.081177,              0.0604,             0.14865,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.046277,             0.11968,                   0,             0.67014,             0.67778,             0.60808,             0.20575,            0.050026,             0.15041,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.045943,             0.12553,                   0,             0.65882,             0.68889,             0.61724,             0.22235,            0.046269,             0.15024,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.043554,             0.12685,                   0,             0.69269,             0.67624,             0.61953,             0.21714,            0.046631,             0.15035,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.042925,             0.13184,                   0,             0.61029,             0.76667,              0.6072,             0.18237,            0.050844,             0.14761,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.042738,             0.12614,                   0,             0.69267,             0.67778,             0.60963,             0.21446,             0.04735,             0.14966,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.040689,             0.12404,                   0,             0.62477,             0.77704,             0.61125,             0.21996,            0.045811,             0.15109,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.039662,             0.12294,                   0,             0.63387,             0.78869,             0.62062,             0.22575,            0.045819,             0.15079,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.041792,             0.12787,                   0,             0.62149,             0.76667,             0.59697,             0.20932,            0.047716,             0.14873,                   0,            0.000496,            0.000496,            0.000496
